iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1.6781e+06 0 0 0 0.0428302 0 0 16.1967 0 0 0 0 0 5.66927 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -244.313 0 0 0 0.959203 100 31 5.33249 100 29 0 0 0 -2.98762 100 36 0 0 0 0 0 0 0 0 0 0 0
200 -244.115 0 0 0 1.48426 100 23 3.56634 100 24 0 0 0 -2.75036 100 22 0 0 0 0 0 0 0 0 0 0 0
300 -241.415 0 0 0 1.02321 100 16 2.66416 100 25 0 0 0 -2.79009 100 19 0 0 0 0 0 0 0 0 0 0 0
400 -242.164 0 0 0 0.609559 100 25 -0.585277 100 32 0 0 0 -2.34312 100 24 0 0 0 0 0 0 0 0 0 0 0
500 -242.44 0 0 0 0.426359 100 25 -1.03783 100 20 0 0 0 -2.23056 100 27 0 0 0 0 0 0 0 0 0 0 0
600 -241.625 0 0 0 1.41463 100 24 2.62905 100 21 0 0 0 -2.98337 100 25 0 0 0 0 0 0 0 0 0 0 0
700 -241.518 0 0 0 1.43111 100 30 3.44602 100 33 0 0 0 -3.07176 100 23 0 0 0 0 0 0 0 0 0 0 0
800 -241.874 0 0 0 1.67392 100 28 4.1202 100 23 0 0 0 -3.26286 100 21 0 0 0 0 0 0 0 0 0 0 0
900 -243.49 0 0 0 1.39728 100 31 4.93719 100 19 0 0 0 -2.87608 100 23 0 0 0 0 0 0 0 0 0 0 0
1000 -242.147 0 0 0 0.812828 100 32 2.43343 100 31 0 0 0 -2.53066 100 17 0 0 0 0 0 0 0 0 0 0 0
1100 -245.653 0 0 0 2.21534 100 16 3.86579 100 25 0 0 0 -3.24402 100 19 0 0 0 0 0 0 0 0 0 0 0
1200 -242.637 0 0 0 0.403666 100 29 0.732375 100 32 0 0 0 -2.24401 100 22 0 0 0 0 0 0 0 0 0 0 0
1300 -242.095 0 0 0 0.908416 100 26 2.08777 100 31 0 0 0 -2.51996 100 26 0 0 0 0 0 0 0 0 0 0 0
1400 -241.886 0 0 0 1.78534 100 24 4.89868 100 25 0 0 0 -3.29796 100 25 0 0 0 0 0 0 0 0 0 0 0
1500 -242.221 0 0 0 1.74119 100 24 5.82239 100 23 0 0 0 -3.30084 100 26 0 0 0 0 0 0 0 0 0 0 0
1600 -242.992 0 0 0 2.28242 100 30 6.43948 100 27 0 0 0 -3.69412 100 25 0 0 0 0 0 0 0 0 0 0 0
1700 -241.942 0 0 0 1.35081 100 24 4.75884 100 27 0 0 0 -3.05885 100 19 0 0 0 0 0 0 0 0 0 0 0
1800 -243.43 0 0 0 1.79973 100 22 2.22233 100 28 0 0 0 -3.16674 100 26 0 0 0 0 0 0 0 0 0 0 0
