iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -2278.18 0 0 0 -4.09319 0 0 -4.5848 0 0 0 0 0 -25.958 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -416.394 0 0 0 9.05318 100 33 27.4939 100 40 0 0 0 -9.0495 100 38 0 0 0 0 0 0 0 0 0 0 0
200 -356.661 0 0 0 3.20288 100 33 12.7158 100 16 0 0 0 -4.43177 100 24 0 0 0 0 0 0 0 0 0 0 0
300 -344.268 0 0 0 1.72993 100 27 5.12397 100 14 0 0 0 -2.79679 100 17 0 0 0 0 0 0 0 0 0 0 0
400 -346.077 0 0 0 1.87536 100 30 2.49917 100 16 0 0 0 -2.72189 100 19 0 0 0 0 0 0 0 0 0 0 0
500 -345.571 0 0 0 2.18083 100 24 5.56546 100 25 0 0 0 -3.44748 100 16 0 0 0 0 0 0 0 0 0 0 0
600 -344.825 0 0 0 1.70851 100 25 5.62057 100 23 0 0 0 -2.8105 100 17 0 0 0 0 0 0 0 0 0 0 0
700 -344.147 0 0 0 1.70973 100 19 4.38333 100 21 0 0 0 -3.11317 100 20 0 0 0 0 0 0 0 0 0 0 0
800 -343.635 0 0 0 1.44115 100 26 2.75596 100 24 0 0 0 -2.8606 100 20 0 0 0 0 0 0 0 0 0 0 0
900 -342.901 0 0 0 1.21091 100 26 2.94443 100 17 0 0 0 -2.63751 100 18 0 0 0 0 0 0 0 0 0 0 0
1000 -343.511 0 0 0 1.06553 100 16 3.0313 100 29 0 0 0 -2.459 100 12 0 0 0 0 0 0 0 0 0 0 0
1100 -343.716 0 0 0 1.85817 100 25 5.73261 100 26 0 0 0 -2.98956 100 14 0 0 0 0 0 0 0 0 0 0 0
1200 -345.471 0 0 0 0.821162 100 20 -0.197803 100 23 0 0 0 -2.09866 100 20 0 0 0 0 0 0 0 0 0 0 0
1300 -343.441 0 0 0 1.18353 100 24 1.12129 100 27 0 0 0 -2.42846 100 20 0 0 0 0 0 0 0 0 0 0 0
1400 -343.312 0 0 0 1.17934 100 20 3.57785 100 22 0 0 0 -2.65601 100 12 0 0 0 0 0 0 0 0 0 0 0
1500 -343.863 0 0 0 1.30739 100 26 1.18445 100 23 0 0 0 -2.44881 100 19 0 0 0 0 0 0 0 0 0 0 0
1600 -343.303 0 0 0 1.81291 100 28 4.96663 100 29 0 0 0 -2.91511 100 19 0 0 0 0 0 0 0 0 0 0 0
1700 -344.532 0 0 0 1.70243 100 29 5.78837 100 30 0 0 0 -3.1446 100 19 0 0 0 0 0 0 0 0 0 0 0
1800 -344.035 0 0 0 2.12088 100 17 5.19296 100 23 0 0 0 -3.26873 100 21 0 0 0 0 0 0 0 0 0 0 0
1900 -345.002 0 0 0 1.0869 100 17 2.93413 100 19 0 0 0 -2.31925 100 16 0 0 0 0 0 0 0 0 0 0 0
2000 -344.584 0 0 0 1.52498 100 18 3.12251 100 28 0 0 0 -2.53697 100 18 0 0 0 0 0 0 0 0 0 0 0
2100 -342.93 0 0 0 1.30644 100 24 2.86416 100 23 0 0 0 -2.71986 100 15 0 0 0 0 0 0 0 0 0 0 0
2200 -344.369 0 0 0 0.934841 100 24 0.237085 100 23 0 0 0 -2.42182 100 24 0 0 0 0 0 0 0 0 0 0 0
2300 -342.898 0 0 0 1.48949 100 18 2.43333 100 18 0 0 0 -2.74119 100 16 0 0 0 0 0 0 0 0 0 0 0
2400 -342.987 0 0 0 1.19184 100 23 2.50532 100 26 0 0 0 -2.62944 100 29 0 0 0 0 0 0 0 0 0 0 0
2500 -342.959 0 0 0 1.12383 100 22 2.31599 100 18 0 0 0 -2.48046 100 15 0 0 0 0 0 0 0 0 0 0 0
2600 -343.657 0 0 0 1.55813 100 25 3.15867 100 27 0 0 0 -2.94154 100 14 0 0 0 0 0 0 0 0 0 0 0
2700 -345.894 0 0 0 1.75654 100 23 4.62057 100 23 0 0 0 -3.25029 100 16 0 0 0 0 0 0 0 0 0 0 0
2800 -343.322 0 0 0 1.96185 100 27 5.19388 100 22 0 0 0 -3.06027 100 17 0 0 0 0 0 0 0 0 0 0 0
2900 -343.82 0 0 0 1.71498 100 14 4.3339 100 25 0 0 0 -3.08794 100 23 0 0 0 0 0 0 0 0 0 0 0
3000 -344.567 0 0 0 0.925017 100 23 -0.256757 100 17 0 0 0 -2.25234 100 21 0 0 0 0 0 0 0 0 0 0 0
