iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -2.74736e+08 0 0 0 9.13148 0 0 15.8237 0 0 0 0 0 6.82144 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -208.988 0 0 0 1.42948 100 27 3.98635 100 32 0 0 0 -2.93825 100 32 0 0 0 0 0 0 0 0 0 0 0
200 -208.844 0 0 0 1.82964 100 20 6.58161 100 25 0 0 0 -3.29627 100 30 0 0 0 0 0 0 0 0 0 0 0
300 -212.643 0 0 0 2.73484 100 27 7.12231 100 33 0 0 0 -4.08521 100 25 0 0 0 0 0 0 0 0 0 0 0
400 -209.626 0 0 0 1.59669 100 41 7.20641 100 21 0 0 0 -3.37816 100 23 0 0 0 0 0 0 0 0 0 0 0
500 -208.978 0 0 0 1.45848 100 26 5.31863 100 21 0 0 0 -2.87873 100 22 0 0 0 0 0 0 0 0 0 0 0
600 -210.879 0 0 0 0.513157 100 16 0.264249 100 27 0 0 0 -2.1441 100 28 0 0 0 0 0 0 0 0 0 0 0
700 -210.714 0 0 0 0.736651 100 39 5.8133 100 32 0 0 0 -2.78935 100 23 0 0 0 0 0 0 0 0 0 0 0
800 -213.569 0 0 0 0.0257216 100 28 -2.56701 100 30 0 0 0 -1.91119 100 31 0 0 0 0 0 0 0 0 0 0 0
900 -210.864 0 0 0 0.168926 100 37 2.05839 100 31 0 0 0 -2.17138 100 18 0 0 0 0 0 0 0 0 0 0 0
1000 -209.307 0 0 0 1.2773 100 23 3.91055 100 25 0 0 0 -2.99369 100 23 0 0 0 0 0 0 0 0 0 0 0
1100 -210.255 0 0 0 1.51129 100 26 4.58624 100 29 0 0 0 -3.27103 100 27 0 0 0 0 0 0 0 0 0 0 0
1200 -209.316 0 0 0 2.07114 100 37 7.14259 100 31 0 0 0 -3.5386 100 23 0 0 0 0 0 0 0 0 0 0 0
