iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -183.526 0 0 0 -13.3853 0 0 -2.0061 0 0 0 0 0 -4.17249 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -128.069 0 0 0 0.721667 100 54 2.12146 100 22 0 0 0 -2.97084 100 28 0 0 0 0 0 0 0 0 0 0 0
200 -131.336 0 0 0 -0.715521 100 80 6.33118 100 12 0 0 0 -3.80712 100 32 0 0 0 0 0 0 0 0 0 0 0
300 -127.187 0 0 0 1.06475 100 73 6.6888 100 21 0 0 0 -3.5263 100 31 0 0 0 0 0 0 0 0 0 0 0
400 -126.32 0 0 0 -0.391066 100 67 4.10523 100 23 0 0 0 -2.86833 100 29 0 0 0 0 0 0 0 0 0 0 0
500 -126.5 0 0 0 -0.329724 100 71 1.82987 100 17 0 0 0 -2.50525 100 33 0 0 0 0 0 0 0 0 0 0 0
600 -127.206 0 0 0 -1.1456 100 75 2.90588 100 21 0 0 0 -2.82436 100 29 0 0 0 0 0 0 0 0 0 0 0
700 -126.241 0 0 0 0.367643 100 69 3.64298 100 25 0 0 0 -2.71032 100 26 0 0 0 0 0 0 0 0 0 0 0
800 -127.181 0 0 0 -1.22934 100 68 2.46987 100 20 0 0 0 -2.72173 100 30 0 0 0 0 0 0 0 0 0 0 0
900 -127.523 0 0 0 -1.32944 100 69 4.67111 100 19 0 0 0 -3.02674 100 23 0 0 0 0 0 0 0 0 0 0 0
1000 -127.563 0 0 0 1.26744 100 78 4.25146 100 21 0 0 0 -2.74428 100 16 0 0 0 0 0 0 0 0 0 0 0
1100 -127.793 0 0 0 -0.591852 100 58 2.81232 100 19 0 0 0 -2.99817 100 27 0 0 0 0 0 0 0 0 0 0 0
1200 -126.556 0 0 0 -0.135069 100 71 2.46135 100 28 0 0 0 -2.47801 100 21 0 0 0 0 0 0 0 0 0 0 0
1300 -126.223 0 0 0 0.390547 100 68 3.78841 100 20 0 0 0 -2.97053 100 21 0 0 0 0 0 0 0 0 0 0 0
1400 -129.386 0 0 0 0.209433 100 74 5.21154 100 21 0 0 0 -3.58836 100 36 0 0 0 0 0 0 0 0 0 0 0
1500 -128.352 0 0 0 -0.335109 100 70 6.26059 100 21 0 0 0 -2.9588 100 29 0 0 0 0 0 0 0 0 0 0 0
1600 -126.791 0 0 0 -0.00276675 100 70 5.94796 100 19 0 0 0 -3.14496 100 23 0 0 0 0 0 0 0 0 0 0 0
1700 -127.288 0 0 0 -0.345405 100 59 0.523445 100 24 0 0 0 -2.42972 100 28 0 0 0 0 0 0 0 0 0 0 0
1800 -126.936 0 0 0 1.09159 100 67 2.95138 100 16 0 0 0 -2.70484 100 28 0 0 0 0 0 0 0 0 0 0 0
1900 -126.276 0 0 0 0.545324 100 71 3.35964 100 19 0 0 0 -2.6981 100 26 0 0 0 0 0 0 0 0 0 0 0
2000 -126.15 0 0 0 0.683366 100 69 4.5098 100 21 0 0 0 -2.93385 100 27 0 0 0 0 0 0 0 0 0 0 0
2100 -126.688 0 0 0 0.299207 100 61 2.37462 100 22 0 0 0 -2.47756 100 24 0 0 0 0 0 0 0 0 0 0 0
