iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -491.316 0 0 0 2.15163 0 0 -5.49919 0 0 0 0 0 -6.08879 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -319.065 0 0 0 2.48306 100 21 1.16149 100 48 0 0 0 -3.44324 100 20 0 0 0 0 0 0 0 0 0 0 0
200 -320.439 0 0 0 1.85942 100 13 -0.818579 100 40 0 0 0 -3.04166 100 18 0 0 0 0 0 0 0 0 0 0 0
300 -319.204 0 0 0 2.45403 100 22 3.74447 100 44 0 0 0 -3.47181 100 21 0 0 0 0 0 0 0 0 0 0 0
400 -319.669 0 0 0 2.83395 100 15 0.838334 100 43 0 0 0 -3.77079 100 15 0 0 0 0 0 0 0 0 0 0 0
500 -321.931 0 0 0 4.23636 100 23 7.91496 100 34 0 0 0 -4.60619 100 18 0 0 0 0 0 0 0 0 0 0 0
600 -319.006 0 0 0 3.9131 100 17 7.3654 100 42 0 0 0 -4.58299 100 16 0 0 0 0 0 0 0 0 0 0 0
700 -318.779 0 0 0 3.46613 100 20 7.15764 100 38 0 0 0 -4.23955 100 12 0 0 0 0 0 0 0 0 0 0 0
800 -319.662 0 0 0 2.33642 100 11 2.85944 100 42 0 0 0 -3.22715 100 12 0 0 0 0 0 0 0 0 0 0 0
900 -320.403 0 0 0 1.91512 100 11 -0.109047 100 40 0 0 0 -3.10593 100 21 0 0 0 0 0 0 0 0 0 0 0
1000 -321.873 0 0 0 2.17935 100 16 -2.20508 100 32 0 0 0 -2.97101 100 17 0 0 0 0 0 0 0 0 0 0 0
1100 -320.814 0 0 0 1.58756 100 12 -2.22281 100 35 0 0 0 -2.74036 100 18 0 0 0 0 0 0 0 0 0 0 0
1200 -322.601 0 0 0 2.21759 100 19 -5.93937 100 35 0 0 0 -3.20253 100 22 0 0 0 0 0 0 0 0 0 0 0
1300 -321.426 0 0 0 1.70568 100 25 -0.878473 100 43 0 0 0 -2.9875 100 16 0 0 0 0 0 0 0 0 0 0 0
1400 -320.667 0 0 0 2.20196 100 17 -3.08593 100 46 0 0 0 -3.16922 100 17 0 0 0 0 0 0 0 0 0 0 0
1500 -319.576 0 0 0 2.12184 100 14 -0.1942 100 38 0 0 0 -3.0995 100 14 0 0 0 0 0 0 0 0 0 0 0
1600 -320.75 0 0 0 2.0713 100 13 -0.630847 100 38 0 0 0 -2.93813 100 23 0 0 0 0 0 0 0 0 0 0 0
