iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -151223 0 0 0 13.6351 0 0 7.34978 0 0 0 0 0 -4.6069 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -246.834 0 0 0 6.19672 100 31 8.4552 100 42 0 0 0 -6.67587 100 28 0 0 0 0 0 0 0 0 0 0 0
200 -230.718 0 0 0 3.73014 100 26 5.95642 100 34 0 0 0 -4.77193 100 33 0 0 0 0 0 0 0 0 0 0 0
300 -225.434 0 0 0 2.07271 100 24 0.865658 100 41 0 0 0 -3.59554 100 20 0 0 0 0 0 0 0 0 0 0 0
400 -223.631 0 0 0 1.40669 100 22 -1.05627 100 41 0 0 0 -2.88051 100 21 0 0 0 0 0 0 0 0 0 0 0
500 -230.828 0 0 0 1.72161 100 23 -6.05863 100 47 0 0 0 -2.63223 100 18 0 0 0 0 0 0 0 0 0 0 0
600 -224.428 0 0 0 1.60562 100 18 1.61522 100 43 0 0 0 -3.24085 100 27 0 0 0 0 0 0 0 0 0 0 0
700 -225.516 0 0 0 0.800701 100 24 -3.03751 100 32 0 0 0 -2.26889 100 25 0 0 0 0 0 0 0 0 0 0 0
800 -224.861 0 0 0 0.803789 100 30 -0.587595 100 38 0 0 0 -2.64552 100 23 0 0 0 0 0 0 0 0 0 0 0
900 -226.837 0 0 0 1.96176 100 24 4.96204 100 43 0 0 0 -3.66244 100 24 0 0 0 0 0 0 0 0 0 0 0
1000 -225.368 0 0 0 1.68722 100 32 -3.23291 100 45 0 0 0 -3.2447 100 15 0 0 0 0 0 0 0 0 0 0 0
1100 -223.87 0 0 0 1.49717 100 26 -1.16036 100 41 0 0 0 -3.04979 100 19 0 0 0 0 0 0 0 0 0 0 0
1200 -226.585 0 0 0 1.70746 100 31 4.25372 100 45 0 0 0 -3.0088 100 25 0 0 0 0 0 0 0 0 0 0 0
1300 -225.05 0 0 0 1.49098 100 26 -1.65708 100 47 0 0 0 -2.71344 100 17 0 0 0 0 0 0 0 0 0 0 0
1400 -224.3 0 0 0 1.30893 100 23 -3.72629 100 41 0 0 0 -2.70431 100 24 0 0 0 0 0 0 0 0 0 0 0
1500 -225.964 0 0 0 1.75331 100 22 4.85344 100 42 0 0 0 -3.36577 100 17 0 0 0 0 0 0 0 0 0 0 0
1600 -224.812 0 0 0 1.79569 100 25 -1.17536 100 34 0 0 0 -3.33018 100 19 0 0 0 0 0 0 0 0 0 0 0
