iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -331.628 0 0 0 8.61655 0 0 14.2792 0 0 0 0 0 -8.48269 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -327.979 0 0 0 8.50009 100 17 22.2874 100 35 0 0 0 -8.33619 100 22 0 0 0 0 0 0 0 0 0 8400 7372
200 -322.843 0 0 0 8.13098 100 18 20.0496 100 35 0 0 0 -7.90958 100 22 0 0 0 0 0 0 0 0 0 8400 7463
300 -325.51 0 0 0 7.37317 100 21 18.5891 100 29 0 0 0 -7.46309 100 19 0 0 0 0 0 0 0 0 0 8400 7494
400 -317.898 0 0 0 6.75128 100 15 16.951 100 34 0 0 0 -6.86952 100 14 0 0 0 0 0 0 0 0 0 8400 7485
500 -316.736 0 0 0 5.56467 100 18 13.4352 100 38 0 0 0 -5.95471 100 22 0 0 0 0 0 0 0 0 0 8400 7556
600 -320.384 0 0 0 5.11632 100 14 15.4081 100 35 0 0 0 -5.67951 100 21 0 0 0 0 0 0 0 0 0 8400 7585
700 -320.754 0 0 0 5.67591 100 9 14.4934 100 31 0 0 0 -6.03135 100 15 0 0 0 0 0 0 0 0 0 8400 7555
800 -314.55 0 0 0 4.29284 100 23 9.09241 100 41 0 0 0 -4.84 100 15 0 0 0 0 0 0 0 0 0 8400 7577
900 -316.453 0 0 0 2.78664 100 16 5.86357 100 39 0 0 0 -3.74172 100 18 0 0 0 0 0 0 0 0 0 8400 7623
1000 -319.837 0 0 0 3.58278 100 19 5.2168 100 39 0 0 0 -4.14826 100 12 0 0 0 0 0 0 0 0 0 8400 7651
1100 -316.336 0 0 0 3.99723 100 13 6.85366 100 43 0 0 0 -4.66759 100 17 0 0 0 0 0 0 0 0 0 8400 7639
1200 -315.313 0 0 0 4.05209 100 23 5.95941 100 37 0 0 0 -4.72998 100 20 0 0 0 0 0 0 0 0 0 8400 7595
1300 -316.642 0 0 0 4.38665 100 18 9.48128 100 47 0 0 0 -5.07499 100 20 0 0 0 0 0 0 0 0 0 8400 7550
