iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -496.044 0 0 0 -1.99119 0 0 -2.95652 0 0 0 0 0 -4.35879 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -293.676 0 0 0 1.25911 100 27 1.36417 100 31 0 0 0 -2.62456 100 15 0 0 0 0 0 0 0 0 0 6700 5997
200 -301.301 0 0 0 0.730067 100 19 3.05983 100 29 0 0 0 -2.2952 100 19 0 0 0 0 0 0 0 0 0 6700 6036
300 -296.141 0 0 0 2.54361 100 28 6.19681 100 21 0 0 0 -3.54564 100 16 0 0 0 0 0 0 0 0 0 6700 6019
400 -295.931 0 0 0 2.37342 100 27 5.01479 100 27 0 0 0 -3.49879 100 16 0 0 0 0 0 0 0 0 0 6700 6016
500 -295.637 0 0 0 2.62915 100 24 6.35808 100 30 0 0 0 -3.63865 100 23 0 0 0 0 0 0 0 0 0 6700 5980
600 -293.98 0 0 0 2.31359 100 19 5.96447 100 24 0 0 0 -3.4482 100 19 0 0 0 0 0 0 0 0 0 6700 5977
700 -296.17 0 0 0 2.20543 100 19 8.29922 100 25 0 0 0 -3.61038 100 16 0 0 0 0 0 0 0 0 0 6700 5962
800 -297.751 0 0 0 1.16633 100 16 0.6062 100 21 0 0 0 -2.35555 100 22 0 0 0 0 0 0 0 0 0 6700 6009
900 -295.965 0 0 0 1.34648 100 24 2.97786 100 23 0 0 0 -2.53709 100 24 0 0 0 0 0 0 0 0 0 6700 5989
1000 -297.252 0 0 0 0.502969 100 21 -0.15022 100 30 0 0 0 -2.16535 100 16 0 0 0 0 0 0 0 0 0 6700 6054
1100 -298.593 0 0 0 1.56277 100 29 3.3701 100 25 0 0 0 -3.1163 100 24 0 0 0 0 0 0 0 0 0 6700 6040
1200 -298.32 0 0 0 0.44412 100 16 -2.26288 100 25 0 0 0 -1.83951 100 19 0 0 0 0 0 0 0 0 0 6700 6053
1300 -298.685 0 0 0 0.594623 100 24 -2.91575 100 27 0 0 0 -1.90609 100 8 0 0 0 0 0 0 0 0 0 6700 6028
1400 -298.472 0 0 0 0.0529444 100 27 -3.28225 100 27 0 0 0 -1.66124 100 23 0 0 0 0 0 0 0 0 0 6700 6059
1500 -294.993 0 0 0 1.17721 100 17 3.80602 100 26 0 0 0 -2.74211 100 15 0 0 0 0 0 0 0 0 0 6700 6092
1600 -296.335 0 0 0 2.40416 100 25 7.71703 100 26 0 0 0 -3.55141 100 27 0 0 0 0 0 0 0 0 0 6700 6000
1700 -296.53 0 0 0 1.5141 100 27 3.49647 100 25 0 0 0 -3.00177 100 18 0 0 0 0 0 0 0 0 0 6700 6008
1800 -297.982 0 0 0 1.91302 100 18 5.401 100 27 0 0 0 -2.99107 100 23 0 0 0 0 0 0 0 0 0 6700 6009
1900 -293.491 0 0 0 0.887592 100 24 -0.373876 100 25 0 0 0 -2.27384 100 20 0 0 0 0 0 0 0 0 0 6700 6067
2000 -293.965 0 0 0 1.68012 100 19 3.06834 100 29 0 0 0 -2.9671 100 18 0 0 0 0 0 0 0 0 0 6700 6020
2100 -293.767 0 0 0 1.37521 100 22 1.75388 100 24 0 0 0 -2.73222 100 15 0 0 0 0 0 0 0 0 0 6700 5998
2200 -292.193 0 0 0 1.65419 100 22 4.60959 100 24 0 0 0 -3.08061 100 19 0 0 0 0 0 0 0 0 0 6700 5990
2300 -295.883 0 0 0 1.78364 100 28 3.27009 100 27 0 0 0 -3.24633 100 15 0 0 0 0 0 0 0 0 0 6700 5990
2400 -296.978 0 0 0 1.90331 100 26 3.03001 100 23 0 0 0 -3.26174 100 21 0 0 0 0 0 0 0 0 0 6700 5907
2500 -293.722 0 0 0 1.60269 100 18 5.36438 100 25 0 0 0 -2.92484 100 13 0 0 0 0 0 0 0 0 0 6700 5912
2600 -300.232 0 0 0 1.79544 100 31 7.51158 100 32 0 0 0 -3.08865 100 24 0 0 0 0 0 0 0 0 0 6700 6050
2700 -290.201 0 0 0 1.45463 100 15 4.45082 100 29 0 0 0 -2.84414 100 18 0 0 0 0 0 0 0 0 0 6700 5972
2800 -293.002 0 0 0 1.23215 100 21 0.961521 100 20 0 0 0 -2.41537 100 21 0 0 0 0 0 0 0 0 0 6700 6035
2900 -293.256 0 0 0 2.05569 100 14 2.90194 100 23 0 0 0 -3.08223 100 20 0 0 0 0 0 0 0 0 0 6700 6040
3000 -295.763 0 0 0 1.89974 100 26 5.25422 100 25 0 0 0 -3.06685 100 27 0 0 0 0 0 0 0 0 0 6700 6012
3100 -293.563 0 0 0 2.2417 100 27 6.24334 100 28 0 0 0 -3.36216 100 22 0 0 0 0 0 0 0 0 0 6700 5964
3200 -298.194 0 0 0 2.89628 100 14 9.53766 100 26 0 0 0 -3.99019 100 20 0 0 0 0 0 0 0 0 0 6700 5976
3300 -297.649 0 0 0 3.08342 100 19 6.3575 100 24 0 0 0 -4.12854 100 17 0 0 0 0 0 0 0 0 0 6700 5859
3400 -289.774 0 0 0 2.52751 100 19 6.71052 100 22 0 0 0 -3.54263 100 17 0 0 0 0 0 0 0 0 0 6700 5943
3500 -295.569 0 0 0 1.11751 100 26 0.892591 100 28 0 0 0 -2.37083 100 17 0 0 0 0 0 0 0 0 0 6700 5988
3600 -295.926 0 0 0 1.28823 100 22 4.21652 100 20 0 0 0 -2.85106 100 16 0 0 0 0 0 0 0 0 0 6700 6062
3700 -292.396 0 0 0 2.65729 100 21 7.45 100 18 0 0 0 -3.76331 100 17 0 0 0 0 0 0 0 0 0 6700 6007
3800 -298.814 0 0 0 3.12245 100 15 9.29487 100 24 0 0 0 -4.14006 100 18 0 0 0 0 0 0 0 0 0 6700 5841
3900 -298.921 0 0 0 4.08262 100 28 12.4653 100 25 0 0 0 -4.86634 100 21 0 0 0 0 0 0 0 0 0 6700 5827
4000 -295.008 0 0 0 1.93108 100 18 4.96668 100 23 0 0 0 -3.30606 100 25 0 0 0 0 0 0 0 0 0 6700 5940
4100 -292.738 0 0 0 1.50758 100 19 3.55965 100 27 0 0 0 -2.79298 100 20 0 0 0 0 0 0 0 0 0 6700 5958
4200 -301.159 0 0 0 1.4641 100 21 -0.106652 100 22 0 0 0 -2.88228 100 13 0 0 0 0 0 0 0 0 0 6700 6040
4300 -293.954 0 0 0 1.91495 100 28 6.65699 100 31 0 0 0 -3.37685 100 27 0 0 0 0 0 0 0 0 0 6700 6029
4400 -294.323 0 0 0 2.06225 100 24 4.7335 100 19 0 0 0 -3.26267 100 19 0 0 0 0 0 0 0 0 0 6700 5975
4500 -297.84 0 0 0 1.34136 100 22 0.22919 100 20 0 0 0 -2.53171 100 18 0 0 0 0 0 0 0 0 0 6700 5971
4600 -301.236 0 0 0 1.07054 100 19 0.346714 100 25 0 0 0 -2.62352 100 24 0 0 0 0 0 0 0 0 0 6700 6047
4700 -294.755 0 0 0 1.03189 100 17 0.161272 100 22 0 0 0 -2.41672 100 12 0 0 0 0 0 0 0 0 0 6700 6040
4800 -296.399 0 0 0 2.05748 100 26 5.35777 100 32 0 0 0 -3.34442 100 18 0 0 0 0 0 0 0 0 0 6700 6035
4900 -291.982 0 0 0 2.33337 100 18 5.70509 100 24 0 0 0 -3.25351 100 24 0 0 0 0 0 0 0 0 0 6700 5963
5000 -296.08 0 0 0 2.14438 100 21 6.40022 100 21 0 0 0 -3.32112 100 18 0 0 0 0 0 0 0 0 0 6700 5972
5100 -295.075 0 0 0 2.65955 100 25 8.61842 100 19 0 0 0 -3.82635 100 24 0 0 0 0 0 0 0 0 0 6700 5996
5200 -296.235 0 0 0 2.5088 100 24 5.94137 100 20 0 0 0 -3.4829 100 17 0 0 0 0 0 0 0 0 0 6700 5918
5300 -296.092 0 0 0 1.27691 100 16 1.30355 100 22 0 0 0 -2.53278 100 10 0 0 0 0 0 0 0 0 0 6700 6029
5400 -296.565 0 0 0 0.949358 100 27 -1.29681 100 23 0 0 0 -2.50629 100 21 0 0 0 0 0 0 0 0 0 6700 6044
5500 -295.8 0 0 0 0.922905 100 22 1.00663 100 24 0 0 0 -2.52984 100 16 0 0 0 0 0 0 0 0 0 6700 6096
5600 -297.793 0 0 0 0.915067 100 14 -0.241115 100 26 0 0 0 -2.46674 100 21 0 0 0 0 0 0 0 0 0 6700 6043
5700 -293.666 0 0 0 0.93629 100 22 1.8288 100 33 0 0 0 -2.50188 100 22 0 0 0 0 0 0 0 0 0 6700 6090
5800 -292.57 0 0 0 0.928208 100 21 1.8887 100 20 0 0 0 -2.43335 100 18 0 0 0 0 0 0 0 0 0 6700 6043
5900 -298.014 0 0 0 0.992896 100 21 0.0930222 100 22 0 0 0 -2.60108 100 17 0 0 0 0 0 0 0 0 0 6700 6044
6000 -298.631 0 0 0 0.504215 100 8 -2.90564 100 25 0 0 0 -2.01625 100 16 0 0 0 0 0 0 0 0 0 6700 6122
6100 -295.05 0 0 0 1.8523 100 22 5.8032 100 28 0 0 0 -3.20094 100 15 0 0 0 0 0 0 0 0 0 6700 6047
6200 -296.996 0 0 0 2.49389 100 27 6.48432 100 24 0 0 0 -3.7554 100 15 0 0 0 0 0 0 0 0 0 6700 5939
6300 -298.37 0 0 0 1.65584 100 14 4.00914 100 17 0 0 0 -3.05084 100 21 0 0 0 0 0 0 0 0 0 6700 5933
6400 -294.732 0 0 0 1.7994 100 23 3.49626 100 33 0 0 0 -3.10077 100 17 0 0 0 0 0 0 0 0 0 6700 6056
6500 -294.494 0 0 0 1.56782 100 21 1.97155 100 32 0 0 0 -2.69403 100 24 0 0 0 0 0 0 0 0 0 6700 6101
6600 -299.839 0 0 0 0.983136 100 18 -2.30017 100 32 0 0 0 -2.25228 100 15 0 0 0 0 0 0 0 0 0 6700 6049
6700 -295.146 0 0 0 0.815497 100 21 0.346198 100 26 0 0 0 -2.32571 100 24 0 0 0 0 0 0 0 0 0 6700 6073
6800 -296.914 0 0 0 0.898275 100 26 1.7942 100 29 0 0 0 -2.53995 100 26 0 0 0 0 0 0 0 0 0 6700 6046
6900 -297.72 0 0 0 1.46436 100 20 3.30788 100 14 0 0 0 -2.81562 100 19 0 0 0 0 0 0 0 0 0 6700 6006
7000 -294.31 0 0 0 2.54428 100 16 7.82639 100 26 0 0 0 -3.56085 100 17 0 0 0 0 0 0 0 0 0 6700 6016
7100 -302.143 0 0 0 3.05689 100 16 9.33993 100 22 0 0 0 -4.19483 100 16 0 0 0 0 0 0 0 0 0 6700 5985
7200 -295.585 0 0 0 2.24044 100 27 4.11162 100 17 0 0 0 -3.42602 100 13 0 0 0 0 0 0 0 0 0 6700 5869
7300 -293.728 0 0 0 2.74855 100 22 7.40902 100 27 0 0 0 -3.74388 100 19 0 0 0 0 0 0 0 0 0 6700 5941
7400 -298.651 0 0 0 1.65499 100 32 5.42653 100 25 0 0 0 -3.3084 100 18 0 0 0 0 0 0 0 0 0 6700 6006
7500 -292.789 0 0 0 1.45601 100 22 1.71461 100 20 0 0 0 -2.82254 100 17 0 0 0 0 0 0 0 0 0 6700 6007
7600 -294.8 0 0 0 2.08682 100 18 4.39769 100 26 0 0 0 -3.44898 100 21 0 0 0 0 0 0 0 0 0 6700 5944
7700 -299.935 0 0 0 2.52309 100 14 6.78726 100 22 0 0 0 -3.70501 100 21 0 0 0 0 0 0 0 0 0 6700 5948
7800 -292.849 0 0 0 1.54931 100 19 3.60973 100 22 0 0 0 -2.90881 100 18 0 0 0 0 0 0 0 0 0 6700 5952
7900 -298.342 0 0 0 2.23334 100 17 5.09204 100 27 0 0 0 -3.22781 100 11 0 0 0 0 0 0 0 0 0 6700 5965
