iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -428.939 0 0 0 -1.62507 0 0 14.2157 0 0 0 0 0 -2.98417 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -266.057 0 0 0 1.31091 100 29 3.50683 100 22 0 0 0 -2.82712 100 19 0 0 0 0 0 0 0 0 0 5700 5225
200 -267.259 0 0 0 1.4179 100 21 3.02217 100 27 0 0 0 -3.06066 100 21 0 0 0 0 0 0 0 0 0 5700 5223
300 -266.749 0 0 0 1.4548 100 27 1.29514 100 31 0 0 0 -2.87063 100 16 0 0 0 0 0 0 0 0 0 5700 5241
400 -264.342 0 0 0 1.18982 100 29 4.0617 100 25 0 0 0 -2.71059 100 23 0 0 0 0 0 0 0 0 0 5700 5251
500 -264.963 0 0 0 0.958959 100 17 3.69714 100 28 0 0 0 -2.78643 100 18 0 0 0 0 0 0 0 0 0 5700 5279
600 -268.364 0 0 0 2.30682 100 15 7.04752 100 21 0 0 0 -3.80587 100 25 0 0 0 0 0 0 0 0 0 5700 5219
700 -265.941 0 0 0 1.02493 100 21 2.2391 100 25 0 0 0 -2.79044 100 19 0 0 0 0 0 0 0 0 0 5700 5171
800 -265.658 0 0 0 1.40002 100 21 3.5206 100 23 0 0 0 -2.87394 100 22 0 0 0 0 0 0 0 0 0 5700 5220
900 -264.483 0 0 0 1.01841 100 37 1.72974 100 21 0 0 0 -2.63423 100 22 0 0 0 0 0 0 0 0 0 5700 5215
1000 -265.715 0 0 0 0.927804 100 28 2.12698 100 20 0 0 0 -2.68899 100 20 0 0 0 0 0 0 0 0 0 5700 5272
1100 -268.615 0 0 0 1.97452 100 21 4.71542 100 26 0 0 0 -3.33035 100 18 0 0 0 0 0 0 0 0 0 5700 5255
1200 -265.936 0 0 0 1.81658 100 21 4.94249 100 20 0 0 0 -3.10926 100 20 0 0 0 0 0 0 0 0 0 5700 5174
1300 -268.918 0 0 0 2.33495 100 25 4.41587 100 28 0 0 0 -3.54622 100 22 0 0 0 0 0 0 0 0 0 5700 5172
1400 -266.259 0 0 0 1.3071 100 22 1.67976 100 21 0 0 0 -2.87853 100 20 0 0 0 0 0 0 0 0 0 5700 5197
1500 -266.734 0 0 0 0.657906 100 26 -0.132867 100 29 0 0 0 -2.45581 100 16 0 0 0 0 0 0 0 0 0 5700 5256
1600 -266.873 0 0 0 2.03531 100 24 6.49972 100 25 0 0 0 -3.2397 100 18 0 0 0 0 0 0 0 0 0 5700 5225
1700 -267.889 0 0 0 1.36288 100 23 3.95031 100 24 0 0 0 -3.05762 100 23 0 0 0 0 0 0 0 0 0 5700 5224
1800 -266.609 0 0 0 1.57707 100 29 3.09111 100 21 0 0 0 -2.97096 100 25 0 0 0 0 0 0 0 0 0 5700 5226
1900 -265.968 0 0 0 1.62404 100 24 2.07241 100 31 0 0 0 -3.09641 100 23 0 0 0 0 0 0 0 0 0 5700 5182
2000 -267.695 0 0 0 0.459037 100 25 -0.463521 100 18 0 0 0 -2.23776 100 21 0 0 0 0 0 0 0 0 0 5700 5257
2100 -269.934 0 0 0 0.713756 100 24 1.93137 100 24 0 0 0 -2.23953 100 24 0 0 0 0 0 0 0 0 0 5700 5245
