iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -572.556 0 0 0 2.5236 0 0 1.5949 0 0 0 0 0 -16.8981 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -177.418 0 0 0 7.65892 100 46 23.7979 100 31 0 0 0 -7.91677 100 37 0 0 0 0 0 0 0 0 0 3200 2281
200 -165.818 0 0 0 3.30578 100 45 10.2504 100 17 0 0 0 -4.34232 100 30 0 0 0 0 0 0 0 0 0 3200 2594
300 -165.061 0 0 0 2.4218 100 40 4.4461 100 25 0 0 0 -3.40717 100 28 0 0 0 0 0 0 0 0 0 3200 2847
400 -163.164 0 0 0 2.31125 100 43 6.91447 100 29 0 0 0 -3.66828 100 29 0 0 0 0 0 0 0 0 0 3200 2882
500 -170.017 0 0 0 0.604728 100 36 -2.13871 100 24 0 0 0 -2.29247 100 27 0 0 0 0 0 0 0 0 0 3200 2838
600 -165.921 0 0 0 1.58731 100 46 3.13049 100 26 0 0 0 -2.95717 100 31 0 0 0 0 0 0 0 0 0 3200 2892
700 -167.939 0 0 0 1.25801 100 42 2.69462 100 28 0 0 0 -2.52942 100 30 0 0 0 0 0 0 0 0 0 3200 2876
800 -166.071 0 0 0 0.794096 100 41 1.40142 100 19 0 0 0 -2.67441 100 24 0 0 0 0 0 0 0 0 0 3200 2832
900 -163.409 0 0 0 2.2537 100 42 4.78329 100 29 0 0 0 -3.54773 100 23 0 0 0 0 0 0 0 0 0 3200 2838
1000 -162.043 0 0 0 2.95604 100 43 8.35441 100 29 0 0 0 -4.15467 100 27 0 0 0 0 0 0 0 0 0 3200 2795
1100 -166.968 0 0 0 2.09271 100 39 8.11635 100 17 0 0 0 -3.74035 100 29 0 0 0 0 0 0 0 0 0 3200 2850
1200 -164.827 0 0 0 2.26468 100 38 4.34731 100 25 0 0 0 -3.33893 100 32 0 0 0 0 0 0 0 0 0 3200 2732
