iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1.85728e+08 0 0 0 13.8252 0 0 13.0058 0 0 0 0 0 2.92121 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -203.865 0 0 0 0.894347 100 40 0.870597 100 17 0 0 0 -2.76982 100 28 0 0 0 0 0 0 0 0 0 4100 3301
200 -205.002 0 0 0 0.921964 100 40 5.44289 100 19 0 0 0 -3.18243 100 13 0 0 0 0 0 0 0 0 0 4100 3746
300 -200.892 0 0 0 0.979961 100 37 2.99215 100 29 0 0 0 -2.58854 100 18 0 0 0 0 0 0 0 0 0 4100 3732
400 -204.729 0 0 0 0.31582 100 33 0.686755 100 21 0 0 0 -2.50198 100 24 0 0 0 0 0 0 0 0 0 4100 3772
500 -203.675 0 0 0 0.43066 100 46 2.37392 100 20 0 0 0 -2.60184 100 24 0 0 0 0 0 0 0 0 0 4100 3750
600 -203.712 0 0 0 1.76734 100 43 4.79118 100 19 0 0 0 -3.21672 100 20 0 0 0 0 0 0 0 0 0 4100 3730
700 -203.996 0 0 0 0.0125111 100 23 -0.438528 100 22 0 0 0 -2.05616 100 29 0 0 0 0 0 0 0 0 0 4100 3744
800 -204.06 0 0 0 0.346149 100 39 1.14954 100 19 0 0 0 -2.22581 100 29 0 0 0 0 0 0 0 0 0 4100 3785
900 -207.54 0 0 0 1.38402 100 27 2.78932 100 20 0 0 0 -3.11455 100 39 0 0 0 0 0 0 0 0 0 4100 3718
1000 -204.237 0 0 0 0.788465 100 29 5.80715 100 29 0 0 0 -3.03226 100 18 0 0 0 0 0 0 0 0 0 4100 3717
1100 -202.168 0 0 0 1.24618 100 34 4.16828 100 28 0 0 0 -3.17829 100 28 0 0 0 0 0 0 0 0 0 4100 3714
1200 -202.297 0 0 0 0.801389 100 42 2.81095 100 17 0 0 0 -2.912 100 25 0 0 0 0 0 0 0 0 0 4100 3741
1300 -205.863 0 0 0 1.35081 100 38 4.94111 100 28 0 0 0 -3.00722 100 27 0 0 0 0 0 0 0 0 0 4100 3778
1400 -203.589 0 0 0 0.549753 100 30 1.95084 100 19 0 0 0 -2.5513 100 23 0 0 0 0 0 0 0 0 0 4100 3746
1500 -203.169 0 0 0 0.862762 100 27 2.42706 100 19 0 0 0 -2.75606 100 17 0 0 0 0 0 0 0 0 0 4100 3757
1600 -203.002 0 0 0 0.664846 100 29 1.9556 100 18 0 0 0 -2.6714 100 26 0 0 0 0 0 0 0 0 0 4100 3768
1700 -204.26 0 0 0 0.423351 100 26 0.909727 100 23 0 0 0 -2.42128 100 22 0 0 0 0 0 0 0 0 0 4100 3770
1800 -204.326 0 0 0 1.52698 100 36 4.9815 100 21 0 0 0 -3.22993 100 23 0 0 0 0 0 0 0 0 0 4100 3717
1900 -202.752 0 0 0 0.991458 100 31 4.12289 100 26 0 0 0 -3.00759 100 23 0 0 0 0 0 0 0 0 0 4100 3755
2000 -204.905 0 0 0 1.28094 100 31 3.97528 100 20 0 0 0 -2.74673 100 32 0 0 0 0 0 0 0 0 0 4100 3729
2100 -205.042 0 0 0 0.733401 100 30 1.53025 100 21 0 0 0 -2.21773 100 18 0 0 0 0 0 0 0 0 0 4100 3773
2200 -206.443 0 0 0 1.90715 100 34 5.04087 100 23 0 0 0 -3.19788 100 31 0 0 0 0 0 0 0 0 0 4100 3769
2300 -206.539 0 0 0 0.222846 100 32 -1.68708 100 26 0 0 0 -2.20262 100 29 0 0 0 0 0 0 0 0 0 4100 3756
2400 -203.882 0 0 0 0.822447 100 31 3.65997 100 19 0 0 0 -3.08088 100 22 0 0 0 0 0 0 0 0 0 4100 3738
2500 -201.503 0 0 0 0.191944 100 43 0.682853 100 24 0 0 0 -2.31437 100 24 0 0 0 0 0 0 0 0 0 4100 3759
2600 -205.315 0 0 0 1.07714 100 38 2.42743 100 23 0 0 0 -2.36217 100 21 0 0 0 0 0 0 0 0 0 4100 3777
2700 -203.195 0 0 0 1.5064 100 33 6.44847 100 22 0 0 0 -3.08976 100 33 0 0 0 0 0 0 0 0 0 4100 3729
2800 -202.024 0 0 0 1.41666 100 37 5.25212 100 28 0 0 0 -3.17204 100 20 0 0 0 0 0 0 0 0 0 4100 3748
2900 -204.057 0 0 0 0.613703 100 46 0.548749 100 23 0 0 0 -2.47196 100 20 0 0 0 0 0 0 0 0 0 4100 3724
3000 -202.177 0 0 0 1.49605 100 38 4.96567 100 15 0 0 0 -3.16565 100 28 0 0 0 0 0 0 0 0 0 4100 3709
3100 -205.588 0 0 0 1.90553 100 31 7.03903 100 19 0 0 0 -3.50953 100 25 0 0 0 0 0 0 0 0 0 4100 3691
3200 -209.801 0 0 0 1.35922 100 36 1.39468 100 23 0 0 0 -3.18684 100 27 0 0 0 0 0 0 0 0 0 4100 3702
3300 -206.092 0 0 0 1.10495 100 30 5.76892 100 20 0 0 0 -3.38657 100 26 0 0 0 0 0 0 0 0 0 4100 3803
3400 -206.252 0 0 0 0.553719 100 28 0.796933 100 23 0 0 0 -2.12096 100 21 0 0 0 0 0 0 0 0 0 4100 3742
3500 -203.092 0 0 0 0.35738 100 37 1.46381 100 21 0 0 0 -2.36908 100 26 0 0 0 0 0 0 0 0 0 4100 3728
3600 -203.487 0 0 0 0.792465 100 42 1.63139 100 31 0 0 0 -2.67721 100 20 0 0 0 0 0 0 0 0 0 4100 3786
3700 -203.333 0 0 0 0.0545498 100 35 -0.44289 100 16 0 0 0 -2.19603 100 16 0 0 0 0 0 0 0 0 0 4100 3771
3800 -202.708 0 0 0 0.24561 100 39 2.16523 100 19 0 0 0 -2.52776 100 22 0 0 0 0 0 0 0 0 0 4100 3776
3900 -204.283 0 0 0 0.932691 100 35 1.25536 100 21 0 0 0 -2.83695 100 19 0 0 0 0 0 0 0 0 0 4100 3785
4000 -204.96 0 0 0 -0.182262 100 32 0.231418 100 22 0 0 0 -2.01358 100 19 0 0 0 0 0 0 0 0 0 4100 3736
4100 -203.073 0 0 0 1.2598 100 49 3.72767 100 20 0 0 0 -2.98052 100 23 0 0 0 0 0 0 0 0 0 4100 3758
4200 -203.992 0 0 0 0.970442 100 44 1.37781 100 16 0 0 0 -2.82381 100 26 0 0 0 0 0 0 0 0 0 4100 3705
4300 -204.104 0 0 0 1.95503 100 41 8.29475 100 26 0 0 0 -3.6776 100 24 0 0 0 0 0 0 0 0 0 4100 3726
4400 -204.109 0 0 0 1.41735 100 42 4.43035 100 20 0 0 0 -2.82847 100 21 0 0 0 0 0 0 0 0 0 4100 3702
4500 -202.523 0 0 0 1.31573 100 39 5.42354 100 21 0 0 0 -3.1795 100 30 0 0 0 0 0 0 0 0 0 4100 3744
4600 -202.009 0 0 0 0.983214 100 45 3.64232 100 12 0 0 0 -2.8654 100 20 0 0 0 0 0 0 0 0 0 4100 3722
4700 -204.658 0 0 0 1.24796 100 42 8.15786 100 21 0 0 0 -3.44009 100 27 0 0 0 0 0 0 0 0 0 4100 3743
4800 -203.551 0 0 0 1.17987 100 35 5.23225 100 20 0 0 0 -3.28934 100 21 0 0 0 0 0 0 0 0 0 4100 3657
4900 -201.831 0 0 0 1.2241 100 37 5.17669 100 18 0 0 0 -3.12764 100 20 0 0 0 0 0 0 0 0 0 4100 3691
5000 -203.417 0 0 0 1.93929 100 40 7.20518 100 20 0 0 0 -3.40802 100 28 0 0 0 0 0 0 0 0 0 4100 3682
5100 -204.371 0 0 0 -0.0276315 100 31 1.17052 100 18 0 0 0 -2.51299 100 28 0 0 0 0 0 0 0 0 0 4100 3730
5200 -203.385 0 0 0 0.442398 100 45 -0.658802 100 25 0 0 0 -2.21802 100 26 0 0 0 0 0 0 0 0 0 4100 3751
5300 -203.218 0 0 0 0.819424 100 36 3.32518 100 19 0 0 0 -2.63098 100 26 0 0 0 0 0 0 0 0 0 4100 3729
5400 -202.38 0 0 0 0.554643 100 39 1.00596 100 19 0 0 0 -2.62473 100 28 0 0 0 0 0 0 0 0 0 4100 3773
