iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1340.49 0 0 0 -12.1514 0 0 -6.97774 0 0 0 0 0 -12.9945 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -283.471 0 0 0 4.09418 100 45 12.1485 100 37 0 0 0 -4.94471 100 24 0 0 0 0 0 0 0 0 0 6200 5351
200 -274.784 0 0 0 2.52569 100 19 7.28755 100 21 0 0 0 -3.74457 100 17 0 0 0 0 0 0 0 0 0 6200 5579
300 -280.257 0 0 0 2.14901 100 22 3.99673 100 18 0 0 0 -3.09698 100 18 0 0 0 0 0 0 0 0 0 6200 5619
400 -274.098 0 0 0 2.22239 100 21 6.02666 100 25 0 0 0 -3.46297 100 17 0 0 0 0 0 0 0 0 0 6200 5624
500 -278.652 0 0 0 2.04682 100 26 1.92672 100 29 0 0 0 -3.0974 100 15 0 0 0 0 0 0 0 0 0 6200 5710
600 -277.477 0 0 0 2.00221 100 30 3.07553 100 19 0 0 0 -3.04998 100 23 0 0 0 0 0 0 0 0 0 6200 5587
700 -275.367 0 0 0 1.70204 100 17 4.86342 100 28 0 0 0 -3.15807 100 20 0 0 0 0 0 0 0 0 0 6200 5641
800 -272.831 0 0 0 2.30477 100 21 5.99208 100 17 0 0 0 -3.47299 100 22 0 0 0 0 0 0 0 0 0 6200 5640
900 -278.636 0 0 0 1.05 100 23 2.76959 100 23 0 0 0 -2.54284 100 19 0 0 0 0 0 0 0 0 0 6200 5658
1000 -278.036 0 0 0 1.68236 100 27 5.36087 100 21 0 0 0 -3.23516 100 17 0 0 0 0 0 0 0 0 0 6200 5750
1100 -275.955 0 0 0 1.89129 100 17 5.12761 100 20 0 0 0 -3.39719 100 20 0 0 0 0 0 0 0 0 0 6200 5643
1200 -278.323 0 0 0 2.3143 100 25 7.98793 100 17 0 0 0 -3.75151 100 19 0 0 0 0 0 0 0 0 0 6200 5603
1300 -275.542 0 0 0 2.09817 100 18 4.72267 100 23 0 0 0 -3.19279 100 21 0 0 0 0 0 0 0 0 0 6200 5606
