iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1.84767e+09 0 0 0 16.837 0 0 3.75814 0 0 0 0 0 2.17454 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -261.118 0 0 0 5.40383 100 31 17.4073 100 30 0 0 0 -6.06553 100 33 0 0 0 0 0 0 0 0 0 5100 3753
200 -243.798 0 0 0 0.930353 100 29 1.99466 100 24 0 0 0 -2.69372 100 20 0 0 0 0 0 0 0 0 0 5100 4548
300 -242.106 0 0 0 0.760696 100 28 1.3425 100 20 0 0 0 -2.6072 100 25 0 0 0 0 0 0 0 0 0 5100 4727
400 -245.233 0 0 0 0.647702 100 27 -4.25558 100 30 0 0 0 -2.18408 100 19 0 0 0 0 0 0 0 0 0 5100 4737
500 -246.786 0 0 0 2.08309 100 22 5.0976 100 21 0 0 0 -3.82354 100 25 0 0 0 0 0 0 0 0 0 5100 4717
600 -243.692 0 0 0 1.32555 100 22 4.67868 100 22 0 0 0 -2.93353 100 19 0 0 0 0 0 0 0 0 0 5100 4693
700 -244.749 0 0 0 1.32568 100 29 2.87687 100 20 0 0 0 -2.89421 100 19 0 0 0 0 0 0 0 0 0 5100 4700
800 -245.273 0 0 0 1.03557 100 35 3.94079 100 20 0 0 0 -3.00109 100 15 0 0 0 0 0 0 0 0 0 5100 4712
900 -245.717 0 0 0 0.877279 100 25 3.19707 100 20 0 0 0 -2.89824 100 33 0 0 0 0 0 0 0 0 0 5100 4696
1000 -243.639 0 0 0 1.68019 100 23 2.66588 100 21 0 0 0 -3.07279 100 20 0 0 0 0 0 0 0 0 0 5100 4714
1100 -242.807 0 0 0 0.759246 100 23 1.32146 100 30 0 0 0 -2.48224 100 28 0 0 0 0 0 0 0 0 0 5100 4740
1200 -244.173 0 0 0 0.463285 100 25 -0.131662 100 25 0 0 0 -2.21127 100 26 0 0 0 0 0 0 0 0 0 5100 4725
1300 -243.662 0 0 0 1.28963 100 31 4.99728 100 28 0 0 0 -3.17455 100 31 0 0 0 0 0 0 0 0 0 5100 4729
1400 -246.381 0 0 0 1.30797 100 21 5.30894 100 22 0 0 0 -3.18806 100 25 0 0 0 0 0 0 0 0 0 5100 4668
1500 -244.577 0 0 0 1.57474 100 25 2.42175 100 31 0 0 0 -3.17196 100 24 0 0 0 0 0 0 0 0 0 5100 4676
1600 -242.403 0 0 0 1.45409 100 26 3.34522 100 26 0 0 0 -2.87236 100 20 0 0 0 0 0 0 0 0 0 5100 4733
1700 -242.915 0 0 0 1.20266 100 26 1.97245 100 23 0 0 0 -2.72359 100 28 0 0 0 0 0 0 0 0 0 5100 4697
1800 -243.48 0 0 0 0.968559 100 25 1.31135 100 26 0 0 0 -2.65942 100 13 0 0 0 0 0 0 0 0 0 5100 4729
1900 -243.632 0 0 0 1.26235 100 28 4.47945 100 27 0 0 0 -3.11574 100 25 0 0 0 0 0 0 0 0 0 5100 4707
2000 -241.98 0 0 0 1.35738 100 33 3.00599 100 24 0 0 0 -2.90779 100 19 0 0 0 0 0 0 0 0 0 5100 4684
2100 -246.108 0 0 0 0.401706 100 29 1.51659 100 24 0 0 0 -2.63642 100 17 0 0 0 0 0 0 0 0 0 5100 4732
2200 -246.056 0 0 0 0.905026 100 29 1.60113 100 27 0 0 0 -2.59705 100 19 0 0 0 0 0 0 0 0 0 5100 4704
