iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -149465 0 0 0 15.8407 0 0 -26.3511 0 0 0 0 0 -6.21691 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -236.622 0 0 0 5.34456 100 42 12.2974 100 37 0 0 0 -6.26975 100 32 0 0 0 0 0 0 0 0 0 4000 3229
200 -209.538 0 0 0 1.33776 100 26 2.20118 100 25 0 0 0 -3.05126 100 20 0 0 0 0 0 0 0 0 0 4000 3630
300 -207.535 0 0 0 1.27035 100 24 0.463603 100 35 0 0 0 -2.90235 100 27 0 0 0 0 0 0 0 0 0 4000 3674
400 -209.342 0 0 0 0.483495 100 30 -0.255143 100 36 0 0 0 -2.36522 100 26 0 0 0 0 0 0 0 0 0 4000 3660
500 -212.306 0 0 0 0.136316 100 32 -4.28087 100 30 0 0 0 -2.19873 100 23 0 0 0 0 0 0 0 0 0 4000 3652
600 -208.086 0 0 0 0.95973 100 37 1.39161 100 42 0 0 0 -2.68267 100 21 0 0 0 0 0 0 0 0 0 4000 3664
700 -211.282 0 0 0 -0.957231 100 25 -4.96231 100 34 0 0 0 -1.7201 100 26 0 0 0 0 0 0 0 0 0 4000 3650
800 -208.264 0 0 0 0.514299 100 26 0.361289 100 31 0 0 0 -2.39267 100 21 0 0 0 0 0 0 0 0 0 4000 3656
900 -206.344 0 0 0 0.23029 100 29 -4.90625 100 37 0 0 0 -2.0924 100 29 0 0 0 0 0 0 0 0 0 4000 3654
1000 -210.265 0 0 0 -0.495507 100 21 -3.01006 100 33 0 0 0 -2.12614 100 25 0 0 0 0 0 0 0 0 0 4000 3632
1100 -207.978 0 0 0 0.874497 100 30 0.642171 100 38 0 0 0 -2.42469 100 21 0 0 0 0 0 0 0 0 0 4000 3673
1200 -207.346 0 0 0 0.263172 100 28 -2.61485 100 29 0 0 0 -2.24101 100 15 0 0 0 0 0 0 0 0 0 4000 3652
1300 -205.92 0 0 0 0.710369 100 31 0.462678 100 32 0 0 0 -2.47967 100 17 0 0 0 0 0 0 0 0 0 4000 3613
1400 -208.304 0 0 0 1.36996 100 30 0.77562 100 32 0 0 0 -2.95121 100 21 0 0 0 0 0 0 0 0 0 4000 3633
1500 -208.514 0 0 0 1.17106 100 23 -2.12332 100 29 0 0 0 -2.72398 100 25 0 0 0 0 0 0 0 0 0 4000 3660
1600 -206.729 0 0 0 0.425734 100 23 -1.91103 100 35 0 0 0 -2.32322 100 28 0 0 0 0 0 0 0 0 0 4000 3626
1700 -209.601 0 0 0 0.368693 100 29 -0.486756 100 33 0 0 0 -1.99584 100 26 0 0 0 0 0 0 0 0 0 4000 3662
1800 -209.183 0 0 0 0.760088 100 31 2.46697 100 33 0 0 0 -2.58111 100 28 0 0 0 0 0 0 0 0 0 4000 3662
1900 -211.408 0 0 0 1.02855 100 29 -4.12047 100 42 0 0 0 -2.22964 100 30 0 0 0 0 0 0 0 0 0 4000 3648
2000 -207.288 0 0 0 -0.0456928 100 37 -1.16979 100 35 0 0 0 -2.09505 100 24 0 0 0 0 0 0 0 0 0 4000 3642
2100 -208.456 0 0 0 -0.416562 100 26 -3.65198 100 27 0 0 0 -1.78517 100 22 0 0 0 0 0 0 0 0 0 4000 3641
2200 -208.842 0 0 0 1.12834 100 32 1.64057 100 36 0 0 0 -2.67985 100 25 0 0 0 0 0 0 0 0 0 4000 3668
2300 -206.799 0 0 0 0.682732 100 31 -1.62651 100 39 0 0 0 -2.19012 100 26 0 0 0 0 0 0 0 0 0 4000 3668
2400 -207.568 0 0 0 1.38467 100 35 0.1882 100 30 0 0 0 -2.9414 100 22 0 0 0 0 0 0 0 0 0 4000 3672
2500 -206.22 0 0 0 0.085348 100 23 -3.92468 100 41 0 0 0 -2.16213 100 22 0 0 0 0 0 0 0 0 0 4000 3668
2600 -207.996 0 0 0 0.0428339 100 31 -4.69914 100 28 0 0 0 -1.94895 100 19 0 0 0 0 0 0 0 0 0 4000 3670
2700 -208.306 0 0 0 0.704701 100 31 0.0296959 100 38 0 0 0 -2.44712 100 30 0 0 0 0 0 0 0 0 0 4000 3674
