iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -5.27849e+06 0 0 0 -1.00247 0 0 2.23643 0 0 0 0 0 9.63205 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -294.269 0 0 0 0.508975 100 39 -3.75934 100 35 0 0 0 -2.09445 100 33 0 0 0 0 0 0 0 0 0 6400 5274
200 -289.6 0 0 0 0.68728 100 26 -3.59354 100 39 0 0 0 -2.42079 100 22 0 0 0 0 0 0 0 0 0 6400 5867
300 -291.26 0 0 0 0.988397 100 26 1.45991 100 42 0 0 0 -2.32127 100 15 0 0 0 0 0 0 0 0 0 6400 5879
400 -289.334 0 0 0 1.13962 100 17 -1.65227 100 40 0 0 0 -2.64549 100 25 0 0 0 0 0 0 0 0 0 6400 5888
500 -292.632 0 0 0 0.148832 100 14 -5.86125 100 39 0 0 0 -1.85298 100 19 0 0 0 0 0 0 0 0 0 6400 5918
600 -288.781 0 0 0 0.610246 100 23 -2.18507 100 39 0 0 0 -2.0894 100 15 0 0 0 0 0 0 0 0 0 6400 5895
700 -288.088 0 0 0 0.87955 100 20 -1.07803 100 43 0 0 0 -2.39852 100 15 0 0 0 0 0 0 0 0 0 6400 5904
800 -290.882 0 0 0 1.80137 100 23 -0.327559 100 40 0 0 0 -3.01253 100 17 0 0 0 0 0 0 0 0 0 6400 5858
900 -291.572 0 0 0 1.37255 100 22 -3.96501 100 49 0 0 0 -2.97582 100 20 0 0 0 0 0 0 0 0 0 6400 5843
1000 -291.836 0 0 0 0.0879083 100 17 -7.70075 100 42 0 0 0 -2.10439 100 16 0 0 0 0 0 0 0 0 0 6400 5877
1100 -294.031 0 0 0 1.03805 100 21 0.271467 100 39 0 0 0 -2.7403 100 23 0 0 0 0 0 0 0 0 0 6400 5910
1200 -291.803 0 0 0 1.46923 100 21 -4.57482 100 47 0 0 0 -3.0121 100 14 0 0 0 0 0 0 0 0 0 6400 5888
1300 -291.488 0 0 0 1.38061 100 24 2.21181 100 35 0 0 0 -2.77023 100 16 0 0 0 0 0 0 0 0 0 6400 5918
1400 -289.659 0 0 0 0.509335 100 15 -5.26765 100 42 0 0 0 -2.08134 100 9 0 0 0 0 0 0 0 0 0 6400 5907
1500 -287.023 0 0 0 0.727452 100 22 -4.72944 100 48 0 0 0 -2.32316 100 21 0 0 0 0 0 0 0 0 0 6400 5869
1600 -289.96 0 0 0 1.17555 100 24 -5.96279 100 53 0 0 0 -2.61262 100 15 0 0 0 0 0 0 0 0 0 6400 5892
1700 -290.206 0 0 0 1.45426 100 25 1.55336 100 39 0 0 0 -3.11835 100 20 0 0 0 0 0 0 0 0 0 6400 5902
1800 -288.57 0 0 0 0.870791 100 17 -4.16792 100 40 0 0 0 -2.36951 100 14 0 0 0 0 0 0 0 0 0 6400 5867
1900 -289.791 0 0 0 1.34701 100 22 -3.70018 100 37 0 0 0 -2.71587 100 16 0 0 0 0 0 0 0 0 0 6400 5857
2000 -290.62 0 0 0 1.73711 100 25 2.84036 100 41 0 0 0 -3.22462 100 17 0 0 0 0 0 0 0 0 0 6400 5837
2100 -292.726 0 0 0 0.465319 100 22 -9.77901 100 43 0 0 0 -1.98596 100 21 0 0 0 0 0 0 0 0 0 6400 5884
2200 -290.613 0 0 0 0.868858 100 26 -0.542165 100 47 0 0 0 -2.37196 100 21 0 0 0 0 0 0 0 0 0 6400 5855
2300 -290.999 0 0 0 0.564845 100 20 -0.11961 100 46 0 0 0 -2.042 100 18 0 0 0 0 0 0 0 0 0 6400 5865
2400 -292.365 0 0 0 0.199107 100 28 -8.504 100 45 0 0 0 -1.93383 100 14 0 0 0 0 0 0 0 0 0 6400 5933
2500 -290.515 0 0 0 0.665151 100 26 0.523515 100 40 0 0 0 -2.33283 100 17 0 0 0 0 0 0 0 0 0 6400 5845
2600 -288.632 0 0 0 1.99544 100 24 1.25815 100 41 0 0 0 -3.29286 100 21 0 0 0 0 0 0 0 0 0 6400 5841
2700 -288.057 0 0 0 0.409858 100 17 -2.89784 100 44 0 0 0 -2.17295 100 19 0 0 0 0 0 0 0 0 0 6400 5874
2800 -292.706 0 0 0 0.483398 100 22 -4.19116 100 47 0 0 0 -2.16449 100 27 0 0 0 0 0 0 0 0 0 6400 5906
