iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -509.093 0 0 0 2.14355 0 0 1.22041 0 0 0 0 0 -6.09943 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -351.13 0 0 0 3.13752 100 23 7.78222 100 21 0 0 0 -4.09409 100 23 0 0 0 0 0 0 0 0 0 7600 6903
200 -342.443 0 0 0 1.37113 100 20 3.18228 100 19 0 0 0 -2.7848 100 24 0 0 0 0 0 0 0 0 0 7600 6960
300 -342.189 0 0 0 1.93017 100 18 3.36338 100 24 0 0 0 -3.00201 100 14 0 0 0 0 0 0 0 0 0 7600 7060
400 -344.919 0 0 0 0.967379 100 25 2.27784 100 31 0 0 0 -2.6639 100 16 0 0 0 0 0 0 0 0 0 7600 7085
500 -342.032 0 0 0 1.54898 100 22 3.95752 100 15 0 0 0 -2.85044 100 17 0 0 0 0 0 0 0 0 0 7600 7044
600 -344.352 0 0 0 1.58915 100 17 2.78401 100 19 0 0 0 -2.84646 100 19 0 0 0 0 0 0 0 0 0 7600 7063
700 -343.616 0 0 0 1.14104 100 22 0.624458 100 21 0 0 0 -2.6604 100 20 0 0 0 0 0 0 0 0 0 7600 7048
800 -342.555 0 0 0 1.37698 100 18 0.0212919 100 28 0 0 0 -2.55325 100 19 0 0 0 0 0 0 0 0 0 7600 7122
900 -343.603 0 0 0 0.956245 100 16 1.24965 100 21 0 0 0 -2.61093 100 24 0 0 0 0 0 0 0 0 0 7600 7103
1000 -344.136 0 0 0 1.1595 100 18 0.591481 100 22 0 0 0 -2.46129 100 18 0 0 0 0 0 0 0 0 0 7600 7086
1100 -343.184 0 0 0 1.10473 100 23 2.16158 100 25 0 0 0 -2.64247 100 16 0 0 0 0 0 0 0 0 0 7600 7070
1200 -343.365 0 0 0 1.48617 100 22 1.7597 100 21 0 0 0 -2.62143 100 16 0 0 0 0 0 0 0 0 0 7600 7090
1300 -341.676 0 0 0 1.42234 100 24 2.41379 100 19 0 0 0 -2.59026 100 13 0 0 0 0 0 0 0 0 0 7600 7103
1400 -344.256 0 0 0 1.53708 100 19 4.27411 100 17 0 0 0 -3.02111 100 17 0 0 0 0 0 0 0 0 0 7600 7046
1500 -342.951 0 0 0 1.58513 100 24 4.34903 100 25 0 0 0 -2.92498 100 19 0 0 0 0 0 0 0 0 0 7600 7049
1600 -346.184 0 0 0 1.41817 100 25 2.49992 100 27 0 0 0 -2.4557 100 18 0 0 0 0 0 0 0 0 0 7600 7078
1700 -343.38 0 0 0 0.768759 100 32 1.60587 100 20 0 0 0 -2.2629 100 20 0 0 0 0 0 0 0 0 0 7600 7090
1800 -344.613 0 0 0 1.45624 100 13 6.416 100 29 0 0 0 -2.98305 100 19 0 0 0 0 0 0 0 0 0 7600 7098
1900 -343.9 0 0 0 2.18466 100 24 5.6371 100 28 0 0 0 -3.07736 100 21 0 0 0 0 0 0 0 0 0 7600 7036
2000 -340.441 0 0 0 1.37742 100 21 3.27727 100 23 0 0 0 -2.73359 100 14 0 0 0 0 0 0 0 0 0 7600 7049
2100 -344.166 0 0 0 1.52183 100 24 2.73582 100 25 0 0 0 -2.60051 100 14 0 0 0 0 0 0 0 0 0 7600 7037
2200 -344.87 0 0 0 1.40981 100 20 0.9156 100 17 0 0 0 -2.61769 100 16 0 0 0 0 0 0 0 0 0 7600 7102
2300 -343.229 0 0 0 1.94256 100 21 3.69578 100 24 0 0 0 -2.96873 100 24 0 0 0 0 0 0 0 0 0 7600 7026
2400 -341.288 0 0 0 1.59599 100 24 3.3284 100 27 0 0 0 -2.85413 100 17 0 0 0 0 0 0 0 0 0 7600 7083
2500 -345.071 0 0 0 0.931868 100 12 2.57449 100 26 0 0 0 -2.62281 100 23 0 0 0 0 0 0 0 0 0 7600 7076
2600 -343.536 0 0 0 1.40436 100 21 4.02567 100 29 0 0 0 -2.68742 100 18 0 0 0 0 0 0 0 0 0 7600 7101
2700 -343.757 0 0 0 1.32378 100 23 2.17456 100 21 0 0 0 -2.54639 100 11 0 0 0 0 0 0 0 0 0 7600 7042
2800 -344.147 0 0 0 1.59208 100 24 3.69569 100 30 0 0 0 -3.03594 100 17 0 0 0 0 0 0 0 0 0 7600 7115
2900 -344.103 0 0 0 1.27185 100 21 3.58158 100 27 0 0 0 -2.52898 100 17 0 0 0 0 0 0 0 0 0 7600 7107
3000 -343.509 0 0 0 1.87656 100 21 4.26197 100 27 0 0 0 -3.31109 100 18 0 0 0 0 0 0 0 0 0 7600 7077
3100 -343.591 0 0 0 1.42703 100 17 1.73982 100 16 0 0 0 -2.52592 100 19 0 0 0 0 0 0 0 0 0 7600 7016
3200 -344.087 0 0 0 1.97154 100 19 2.24953 100 23 0 0 0 -3.01892 100 17 0 0 0 0 0 0 0 0 0 7600 7008
3300 -340.011 0 0 0 1.09999 100 21 2.41254 100 20 0 0 0 -2.52913 100 21 0 0 0 0 0 0 0 0 0 7600 7071
3400 -342.432 0 0 0 1.72299 100 28 2.54007 100 32 0 0 0 -2.86993 100 13 0 0 0 0 0 0 0 0 0 7600 7083
3500 -342.707 0 0 0 1.61215 100 19 3.81486 100 25 0 0 0 -2.96253 100 16 0 0 0 0 0 0 0 0 0 7600 7048
3600 -342.479 0 0 0 0.855251 100 26 2.39364 100 24 0 0 0 -2.50981 100 19 0 0 0 0 0 0 0 0 0 7600 7077
3700 -342.867 0 0 0 1.71672 100 22 4.27617 100 23 0 0 0 -3.18164 100 14 0 0 0 0 0 0 0 0 0 7600 7111
3800 -342.983 0 0 0 1.44248 100 26 2.30855 100 29 0 0 0 -2.60749 100 15 0 0 0 0 0 0 0 0 0 7600 7089
3900 -343.498 0 0 0 0.799846 100 17 2.83654 100 15 0 0 0 -2.50332 100 15 0 0 0 0 0 0 0 0 0 7600 7076
4000 -342.334 0 0 0 1.49714 100 25 3.92581 100 20 0 0 0 -2.86876 100 22 0 0 0 0 0 0 0 0 0 7600 7063
4100 -345.24 0 0 0 2.16971 100 19 4.53635 100 24 0 0 0 -3.40527 100 19 0 0 0 0 0 0 0 0 0 7600 7060
4200 -341.483 0 0 0 1.13635 100 17 2.22157 100 22 0 0 0 -2.55949 100 16 0 0 0 0 0 0 0 0 0 7600 7088
4300 -342.879 0 0 0 1.50756 100 22 3.40596 100 27 0 0 0 -2.77057 100 15 0 0 0 0 0 0 0 0 0 7600 7094
4400 -343.867 0 0 0 0.884043 100 24 2.77106 100 28 0 0 0 -2.3376 100 15 0 0 0 0 0 0 0 0 0 7600 7109
4500 -342.44 0 0 0 1.07244 100 26 2.9172 100 25 0 0 0 -2.63697 100 17 0 0 0 0 0 0 0 0 0 7600 7050
4600 -342.956 0 0 0 0.652222 100 25 0.48949 100 31 0 0 0 -2.17863 100 18 0 0 0 0 0 0 0 0 0 7600 7058
4700 -346.41 0 0 0 1.58364 100 22 5.34687 100 18 0 0 0 -2.84959 100 17 0 0 0 0 0 0 0 0 0 7600 7073
4800 -344.354 0 0 0 1.45183 100 16 3.36563 100 15 0 0 0 -2.78149 100 20 0 0 0 0 0 0 0 0 0 7600 7076
4900 -343.583 0 0 0 1.72425 100 19 3.61385 100 18 0 0 0 -3.00947 100 19 0 0 0 0 0 0 0 0 0 7600 7049
5000 -344.768 0 0 0 1.17939 100 20 0.222574 100 24 0 0 0 -2.3665 100 14 0 0 0 0 0 0 0 0 0 7600 7044
5100 -341.032 0 0 0 1.26065 100 24 3.81078 100 28 0 0 0 -2.87308 100 21 0 0 0 0 0 0 0 0 0 7600 7060
5200 -348.354 0 0 0 2.21279 100 20 3.00922 100 22 0 0 0 -3.48195 100 25 0 0 0 0 0 0 0 0 0 7600 7061
5300 -342.11 0 0 0 1.73843 100 24 5.65732 100 25 0 0 0 -3.10086 100 16 0 0 0 0 0 0 0 0 0 7600 7004
