iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -293.617 0 0 0 8.35409 0 0 3.48319 0 0 0 0 0 -7.51128 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -162.652 0 0 0 0.583509 100 40 -4.15274 100 46 0 0 0 -3.19866 100 33 0 0 0 0 0 0 0 0 0 3000 2521
200 -161.749 0 0 0 1.30967 100 31 -0.232586 100 45 0 0 0 -3.66583 100 27 0 0 0 0 0 0 0 0 0 3000 2679
300 -161.913 0 0 0 0.859399 100 30 0.509803 100 59 0 0 0 -3.34081 100 25 0 0 0 0 0 0 0 0 0 3000 2604
400 -161.046 0 0 0 0.384551 100 44 -2.15729 100 50 0 0 0 -2.84503 100 23 0 0 0 0 0 0 0 0 0 3000 2640
500 -163.686 0 0 0 0.0749429 100 36 -3.78193 100 47 0 0 0 -2.78868 100 22 0 0 0 0 0 0 0 0 0 3000 2600
600 -165.867 0 0 0 -0.139535 100 25 1.42556 100 51 0 0 0 -2.77117 100 34 0 0 0 0 0 0 0 0 0 3000 2609
700 -165.215 0 0 0 0.299385 100 37 -7.93247 100 45 0 0 0 -3.29628 100 27 0 0 0 0 0 0 0 0 0 3000 2637
800 -161.594 0 0 0 0.273952 100 28 -2.09122 100 45 0 0 0 -3.0815 100 29 0 0 0 0 0 0 0 0 0 3000 2625
900 -162.892 0 0 0 0.548302 100 43 -3.41229 100 45 0 0 0 -3.38646 100 27 0 0 0 0 0 0 0 0 0 3000 2625
1000 -162.635 0 0 0 0.0540598 100 32 -6.17485 100 43 0 0 0 -2.82013 100 20 0 0 0 0 0 0 0 0 0 3000 2672
1100 -162.704 0 0 0 1.18592 100 36 0.544668 100 47 0 0 0 -3.44984 100 26 0 0 0 0 0 0 0 0 0 3000 2644
1200 -163.215 0 0 0 0.941688 100 32 2.06409 100 43 0 0 0 -3.45193 100 31 0 0 0 0 0 0 0 0 0 3000 2649
1300 -166.206 0 0 0 0.797957 100 33 -1.37826 100 44 0 0 0 -3.65241 100 30 0 0 0 0 0 0 0 0 0 3000 2637
1400 -164.936 0 0 0 0.885927 100 32 0.230617 100 42 0 0 0 -3.37645 100 31 0 0 0 0 0 0 0 0 0 3000 2645
1500 -162.174 0 0 0 0.119462 100 37 -3.76588 100 52 0 0 0 -2.83562 100 23 0 0 0 0 0 0 0 0 0 3000 2651
