iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1213.08 0 0 0 -6.94084 0 0 12.1557 0 0 0 0 0 -22.4295 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -250.253 0 0 0 3.88203 100 46 6.7566 100 26 0 0 0 -4.83549 100 39 0 0 0 0 0 0 0 0 0 4500 3928
200 -230.621 0 0 0 -0.0330043 100 36 -2.57091 100 50 0 0 0 -2.006 100 22 0 0 0 0 0 0 0 0 0 4500 4073
300 -229.11 0 0 0 1.03297 100 40 2.11158 100 35 0 0 0 -2.7368 100 13 0 0 0 0 0 0 0 0 0 4500 4069
400 -227.605 0 0 0 0.403086 100 22 -2.47523 100 39 0 0 0 -2.36898 100 16 0 0 0 0 0 0 0 0 0 4500 4073
500 -228.477 0 0 0 0.0753128 100 42 -0.741719 100 26 0 0 0 -2.15923 100 23 0 0 0 0 0 0 0 0 0 4500 4079
600 -228.502 0 0 0 0.379216 100 24 -6.7096 100 42 0 0 0 -2.30236 100 23 0 0 0 0 0 0 0 0 0 4500 4054
700 -226.728 0 0 0 0.21981 100 28 -2.03061 100 41 0 0 0 -2.31635 100 17 0 0 0 0 0 0 0 0 0 4500 4055
800 -227.77 0 0 0 -0.113471 100 31 -5.14207 100 38 0 0 0 -1.73455 100 27 0 0 0 0 0 0 0 0 0 4500 4040
900 -229.518 0 0 0 -0.307323 100 36 -1.9575 100 39 0 0 0 -2.0462 100 22 0 0 0 0 0 0 0 0 0 4500 4087
1000 -227.97 0 0 0 -0.0140479 100 29 -5.90609 100 45 0 0 0 -2.09318 100 23 0 0 0 0 0 0 0 0 0 4500 4073
1100 -226.728 0 0 0 0.26882 100 26 -2.94491 100 37 0 0 0 -2.11557 100 19 0 0 0 0 0 0 0 0 0 4500 4038
1200 -228.619 0 0 0 0.072355 100 29 -5.09127 100 36 0 0 0 -2.06819 100 27 0 0 0 0 0 0 0 0 0 4500 4100
1300 -227.982 0 0 0 0.1198 100 33 -4.30259 100 40 0 0 0 -2.30661 100 24 0 0 0 0 0 0 0 0 0 4500 4003
1400 -227.788 0 0 0 -0.301202 100 38 -4.46867 100 39 0 0 0 -2.14241 100 26 0 0 0 0 0 0 0 0 0 4500 4093
1500 -230.355 0 0 0 -0.354573 100 27 -5.70376 100 38 0 0 0 -1.74865 100 26 0 0 0 0 0 0 0 0 0 4500 4064
1600 -229.549 0 0 0 0.256379 100 32 -3.18389 100 35 0 0 0 -2.35669 100 14 0 0 0 0 0 0 0 0 0 4500 4045
1700 -230.498 0 0 0 0.756832 100 25 -1.35261 100 25 0 0 0 -2.89032 100 17 0 0 0 0 0 0 0 0 0 4500 4049
1800 -227.901 0 0 0 0.763586 100 25 -7.79934 100 24 0 0 0 -2.57059 100 24 0 0 0 0 0 0 0 0 0 4500 4084
1900 -228.629 0 0 0 0.543916 100 38 -4.23418 100 43 0 0 0 -2.3124 100 24 0 0 0 0 0 0 0 0 0 4500 4062
2000 -229.928 0 0 0 1.14034 100 30 -3.96703 100 37 0 0 0 -2.79625 100 19 0 0 0 0 0 0 0 0 0 4500 4053
2100 -229.038 0 0 0 0.226304 100 36 -7.37148 100 37 0 0 0 -2.08094 100 23 0 0 0 0 0 0 0 0 0 4500 4087
2200 -227.153 0 0 0 0.707169 100 26 -2.66024 100 34 0 0 0 -2.53774 100 25 0 0 0 0 0 0 0 0 0 4500 4100
2300 -233.3 0 0 0 1.91675 100 30 2.99795 100 34 0 0 0 -3.16655 100 20 0 0 0 0 0 0 0 0 0 4500 4102
2400 -226.55 0 0 0 0.783477 100 30 -0.74963 100 36 0 0 0 -2.60495 100 25 0 0 0 0 0 0 0 0 0 4500 4059
2500 -226.971 0 0 0 0.296697 100 44 -3.94663 100 31 0 0 0 -2.02796 100 19 0 0 0 0 0 0 0 0 0 4500 4096
2600 -226.267 0 0 0 1.31656 100 16 1.31507 100 36 0 0 0 -2.73363 100 25 0 0 0 0 0 0 0 0 0 4500 4069
2700 -229.747 0 0 0 -0.128724 100 30 -5.93767 100 39 0 0 0 -2.16293 100 19 0 0 0 0 0 0 0 0 0 4500 4084
2800 -224.795 0 0 0 0.834516 100 36 -1.58001 100 32 0 0 0 -2.60849 100 26 0 0 0 0 0 0 0 0 0 4500 4060
2900 -227.599 0 0 0 0.207293 100 29 -4.88837 100 35 0 0 0 -2.03778 100 28 0 0 0 0 0 0 0 0 0 4500 4075
3000 -228.737 0 0 0 0.337791 100 38 -0.369096 100 34 0 0 0 -2.41961 100 28 0 0 0 0 0 0 0 0 0 4500 4044
3100 -229.78 0 0 0 1.18827 100 25 -3.09684 100 40 0 0 0 -2.48683 100 18 0 0 0 0 0 0 0 0 0 4500 4068
3200 -229.025 0 0 0 1.16891 100 36 -2.65723 100 27 0 0 0 -2.85392 100 24 0 0 0 0 0 0 0 0 0 4500 4051
3300 -226.162 0 0 0 0.747193 100 26 -3.23023 100 28 0 0 0 -2.35915 100 17 0 0 0 0 0 0 0 0 0 4500 4081
3400 -229.724 0 0 0 0.947605 100 30 2.12128 100 33 0 0 0 -2.81375 100 22 0 0 0 0 0 0 0 0 0 4500 4045
3500 -228.251 0 0 0 0.971798 100 38 -0.955459 100 29 0 0 0 -2.72821 100 15 0 0 0 0 0 0 0 0 0 4500 4060
3600 -227.154 0 0 0 0.723241 100 26 -3.37073 100 39 0 0 0 -2.29171 100 22 0 0 0 0 0 0 0 0 0 4500 4066
