iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1.31075e+06 0 0 0 11.9705 0 0 5.70908 0 0 0 0 0 -0.438678 0 0 0 0 0 0 0 0 0 0 0 0 0
100 -133.754 0 0 0 2.95489 100 44 9.43522 100 43 0 0 0 -4.97086 100 35 0 0 0 0 0 0 0 0 0 2300 1814
200 -131.114 0 0 0 0.41207 100 38 -1.31835 100 32 0 0 0 -2.76673 100 26 0 0 0 0 0 0 0 0 0 2300 1993
300 -129.342 0 0 0 2.40933 100 40 4.85586 100 35 0 0 0 -3.8281 100 36 0 0 0 0 0 0 0 0 0 2300 2018
400 -131.887 0 0 0 -0.458686 100 42 -2.31306 100 27 0 0 0 -2.20822 100 31 0 0 0 0 0 0 0 0 0 2300 2043
500 -130.608 0 0 0 1.37783 100 29 5.98609 100 31 0 0 0 -3.39017 100 24 0 0 0 0 0 0 0 0 0 2300 2027
600 -128.749 0 0 0 1.68134 100 38 5.29504 100 39 0 0 0 -3.36958 100 25 0 0 0 0 0 0 0 0 0 2300 1979
700 -134.131 0 0 0 0.619589 100 32 -2.36529 100 39 0 0 0 -2.90462 100 22 0 0 0 0 0 0 0 0 0 2300 2017
800 -127.693 0 0 0 1.47676 100 38 3.29 100 37 0 0 0 -3.12565 100 24 0 0 0 0 0 0 0 0 0 2300 2025
900 -127.909 0 0 0 2.3804 100 30 8.52374 100 23 0 0 0 -4.19206 100 26 0 0 0 0 0 0 0 0 0 2300 1998
1000 -130.816 0 0 0 0.935132 100 37 1.49543 100 34 0 0 0 -3.17814 100 30 0 0 0 0 0 0 0 0 0 2300 1990
1100 -129.25 0 0 0 1.31338 100 34 5.96716 100 37 0 0 0 -3.33416 100 34 0 0 0 0 0 0 0 0 0 2300 2024
1200 -129.397 0 0 0 1.56459 100 38 3.4434 100 39 0 0 0 -3.71212 100 34 0 0 0 0 0 0 0 0 0 2300 2025
1300 -131.465 0 0 0 1.31454 100 40 7.63263 100 34 0 0 0 -3.79619 100 28 0 0 0 0 0 0 0 0 0 2300 1978
1400 -129.157 0 0 0 1.14167 100 29 2.65145 100 39 0 0 0 -3.13035 100 26 0 0 0 0 0 0 0 0 0 2300 2003
1500 -130.944 0 0 0 2.01713 100 32 4.91619 100 39 0 0 0 -3.55867 100 39 0 0 0 0 0 0 0 0 0 2300 2001
1600 -130.763 0 0 0 0.685659 100 40 -0.20012 100 38 0 0 0 -2.33248 100 23 0 0 0 0 0 0 0 0 0 2300 2036
1700 -130.518 0 0 0 0.355081 100 35 -2.07642 100 31 0 0 0 -2.16987 100 35 0 0 0 0 0 0 0 0 0 2300 2006
1800 -131.129 0 0 0 1.43062 100 33 5.95511 100 35 0 0 0 -3.33357 100 26 0 0 0 0 0 0 0 0 0 2300 2016
1900 -128.538 0 0 0 1.18144 100 42 5.001 100 31 0 0 0 -3.34791 100 26 0 0 0 0 0 0 0 0 0 2300 2027
2000 -127.122 0 0 0 1.53003 100 43 3.49399 100 41 0 0 0 -3.39369 100 27 0 0 0 0 0 0 0 0 0 2300 2041
