iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -602.426 -6.48044 0 0 0 0 0 0 0 0 0 0 0 0.227518 0 0 -0.169376 0 0 0 0 0 0 0 0 0 0
100 -274.717 -0.162291 100 25 0 0 0 0 0 0 0 0 0 -2.05511 100 29 -0.815197 100 43 0 0 0 0 0 0 5800 5286
200 -277.069 -0.61428 100 11 0 0 0 0 0 0 0 0 0 -2.15487 100 24 -0.592013 100 32 0 0 0 0 0 0 5800 5335
300 -275.572 -0.684209 100 19 0 0 0 0 0 0 0 0 0 -1.58947 100 20 -0.87267 100 33 0 0 0 0 0 0 5800 5370
400 -276.632 -0.873851 100 23 0 0 0 0 0 0 0 0 0 -1.57913 100 27 -1.55099 100 34 0 0 0 0 0 0 5800 5356
500 -276.948 -1.32329 100 22 0 0 0 0 0 0 0 0 0 -1.77032 100 30 -0.802945 100 32 0 0 0 0 0 0 5800 5334
600 -276.587 -0.560475 100 19 0 0 0 0 0 0 0 0 0 -1.74216 100 14 -1.38682 100 24 0 0 0 0 0 0 5800 5339
700 -274.971 -0.171076 100 20 0 0 0 0 0 0 0 0 0 -2.13366 100 27 -0.418421 100 33 0 0 0 0 0 0 5800 5327
800 -275.376 -0.536009 100 18 0 0 0 0 0 0 0 0 0 -1.86029 100 25 -1.24433 100 34 0 0 0 0 0 0 5800 5378
900 -277.936 -0.959054 100 25 0 0 0 0 0 0 0 0 0 -1.39895 100 22 -1.01414 100 26 0 0 0 0 0 0 5800 5366
1000 -276.238 -0.992516 100 16 0 0 0 0 0 0 0 0 0 -1.62281 100 29 -0.624574 100 30 0 0 0 0 0 0 5800 5371
1100 -278.231 -0.150346 100 22 0 0 0 0 0 0 0 0 0 -2.08849 100 22 -0.881907 100 36 0 0 0 0 0 0 5800 5340
1200 -277.323 -1.03668 100 19 0 0 0 0 0 0 0 0 0 -1.88431 100 23 -0.392059 100 28 0 0 0 0 0 0 5800 5343
1300 -274.223 -0.573357 100 29 0 0 0 0 0 0 0 0 0 -1.81124 100 24 -1.36861 100 26 0 0 0 0 0 0 5800 5379
1400 -276.007 -0.377471 100 19 0 0 0 0 0 0 0 0 0 -1.7414 100 24 -1.25365 100 39 0 0 0 0 0 0 5800 5333
1500 -278.317 -1.10873 100 19 0 0 0 0 0 0 0 0 0 -1.70329 100 27 -1.31068 100 21 0 0 0 0 0 0 5800 5387
1600 -275.783 -0.680603 100 19 0 0 0 0 0 0 0 0 0 -1.95247 100 23 -1.13422 100 28 0 0 0 0 0 0 5800 5337
1700 -278.681 -0.972002 100 13 0 0 0 0 0 0 0 0 0 -1.72377 100 18 -1.65081 100 34 0 0 0 0 0 0 5800 5331
1800 -278.691 0.120981 100 19 0 0 0 0 0 0 0 0 0 -1.95321 100 22 -0.737576 100 33 0 0 0 0 0 0 5800 5335
1900 -274.561 -0.926685 100 17 0 0 0 0 0 0 0 0 0 -1.72096 100 25 -1.18288 100 32 0 0 0 0 0 0 5800 5336
2000 -273.688 -0.763087 100 19 0 0 0 0 0 0 0 0 0 -1.6251 100 33 -1.34079 100 31 0 0 0 0 0 0 5800 5376
2100 -274.253 -0.896164 100 16 0 0 0 0 0 0 0 0 0 -1.66286 100 26 -1.58764 100 33 0 0 0 0 0 0 5800 5336
2200 -276.013 -0.496833 100 17 0 0 0 0 0 0 0 0 0 -1.58834 100 26 -1.19636 100 31 0 0 0 0 0 0 5800 5358
2300 -276.115 -0.580067 100 21 0 0 0 0 0 0 0 0 0 -1.88638 100 18 -0.321861 100 32 0 0 0 0 0 0 5800 5348
2400 -275.131 -0.760353 100 15 0 0 0 0 0 0 0 0 0 -1.73918 100 17 -0.785346 100 32 0 0 0 0 0 0 5800 5376
2500 -278.268 0.0452684 100 14 0 0 0 0 0 0 0 0 0 -2.22493 100 18 -0.78389 100 31 0 0 0 0 0 0 5800 5337
2600 -276.881 -0.190929 100 18 0 0 0 0 0 0 0 0 0 -2.0131 100 16 -1.22064 100 28 0 0 0 0 0 0 5800 5381
2700 -279.38 0.0523487 100 21 0 0 0 0 0 0 0 0 0 -1.79638 100 21 -1.02644 100 24 0 0 0 0 0 0 5800 5384
2800 -276.706 -0.673838 100 24 0 0 0 0 0 0 0 0 0 -1.60296 100 30 -0.921092 100 32 0 0 0 0 0 0 5800 5376
2900 -275.74 -0.12799 100 14 0 0 0 0 0 0 0 0 0 -1.92392 100 20 -0.529778 100 21 0 0 0 0 0 0 5800 5361
3000 -276.391 -0.433486 100 15 0 0 0 0 0 0 0 0 0 -1.75786 100 26 -0.519344 100 28 0 0 0 0 0 0 5800 5349
3100 -278.011 -1.16987 100 18 0 0 0 0 0 0 0 0 0 -1.57708 100 21 -1.47155 100 29 0 0 0 0 0 0 5800 5355
3200 -275.991 -0.357303 100 20 0 0 0 0 0 0 0 0 0 -1.81426 100 19 -1.28905 100 31 0 0 0 0 0 0 5800 5366
3300 -274.108 -0.536767 100 21 0 0 0 0 0 0 0 0 0 -1.74574 100 27 -0.744273 100 32 0 0 0 0 0 0 5800 5369
3400 -275.437 -0.530885 100 23 0 0 0 0 0 0 0 0 0 -1.86636 100 23 -0.761725 100 24 0 0 0 0 0 0 5800 5360
