iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -344.817 -3.23733 0 0 0 0 0 0 0 0 0 0 0 -3.02006 0 0 -0.319383 0 0 0 0 0 0 0 0 0 0
100 -281.621 -1.07324 100 20 0 0 0 0 0 0 0 0 0 -1.54139 100 24 -0.167845 100 43 0 0 0 0 0 0 6200 5736
200 -282.903 -0.30659 100 17 0 0 0 0 0 0 0 0 0 -1.93496 100 14 -1.37009 100 37 0 0 0 0 0 0 6200 5728
300 -283.417 -0.899067 100 21 0 0 0 0 0 0 0 0 0 -1.76358 100 18 -1.5006 100 45 0 0 0 0 0 0 6200 5707
400 -281.438 -0.198594 100 22 0 0 0 0 0 0 0 0 0 -1.72409 100 27 -0.657966 100 45 0 0 0 0 0 0 6200 5730
500 -281.265 -1.33709 100 19 0 0 0 0 0 0 0 0 0 -1.51133 100 24 -1.16463 100 30 0 0 0 0 0 0 6200 5759
600 -282.437 -0.377631 100 26 0 0 0 0 0 0 0 0 0 -1.56107 100 25 -1.6589 100 43 0 0 0 0 0 0 6200 5709
700 -286.329 0.0739927 100 23 0 0 0 0 0 0 0 0 0 -1.76791 100 15 -0.579421 100 30 0 0 0 0 0 0 6200 5716
800 -282.435 -0.814982 100 14 0 0 0 0 0 0 0 0 0 -1.36706 100 20 -0.853068 100 36 0 0 0 0 0 0 6200 5705
900 -280.425 -0.85093 100 21 0 0 0 0 0 0 0 0 0 -1.44094 100 32 -1.36275 100 39 0 0 0 0 0 0 6200 5710
1000 -281.184 -1.03988 100 21 0 0 0 0 0 0 0 0 0 -1.66152 100 19 -1.14813 100 43 0 0 0 0 0 0 6200 5719
