iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -437.092 7.09657 0 0 0 0 0 0 0 0 0 0 0 -27.3024 0 0 5.84014 0 0 0 0 0 0 0 0 0 0
100 -189.403 17.3831 100 24 0 0 0 0 0 0 0 0 0 -19.8465 100 33 16.7143 100 37 0 0 0 0 0 0 1800 1578
200 -157.132 11.3708 100 20 0 0 0 0 0 0 0 0 0 -13.8028 100 39 10.9546 100 44 0 0 0 0 0 0 1800 1566
300 -141.87 7.85209 100 28 0 0 0 0 0 0 0 0 0 -9.99569 100 42 5.80221 100 42 0 0 0 0 0 0 1800 1596
400 -118.945 2.85144 100 20 0 0 0 0 0 0 0 0 0 -5.44972 100 45 0.539118 100 49 0 0 0 0 0 0 1800 1595
500 -111.998 0.629046 100 23 0 0 0 0 0 0 0 0 0 -3.67062 100 31 -1.20425 100 39 0 0 0 0 0 0 1800 1588
600 -108.078 0.577945 100 29 0 0 0 0 0 0 0 0 0 -3.3089 100 41 0.342149 100 34 0 0 0 0 0 0 1800 1576
700 -107.129 -0.0363086 100 19 0 0 0 0 0 0 0 0 0 -3.0623 100 41 -1.23889 100 45 0 0 0 0 0 0 1800 1597
800 -109.497 1.56776 100 17 0 0 0 0 0 0 0 0 0 -4.41869 100 40 0.764256 100 53 0 0 0 0 0 0 1800 1572
900 -108.097 0.443798 100 26 0 0 0 0 0 0 0 0 0 -2.71431 100 29 -0.701191 100 44 0 0 0 0 0 0 1800 1585
1000 -108.868 -0.616656 100 29 0 0 0 0 0 0 0 0 0 -2.3344 100 44 -0.789804 100 39 0 0 0 0 0 0 1800 1581
1100 -110.104 0.0531936 100 25 0 0 0 0 0 0 0 0 0 -3.46013 100 34 -1.31244 100 41 0 0 0 0 0 0 1800 1578
1200 -107.12 0.0753026 100 25 0 0 0 0 0 0 0 0 0 -3.13113 100 35 -0.757697 100 46 0 0 0 0 0 0 1800 1577
1300 -111.326 -1.09047 100 23 0 0 0 0 0 0 0 0 0 -1.93186 100 38 -2.33091 100 40 0 0 0 0 0 0 1800 1574
1400 -107.217 0.0505882 100 24 0 0 0 0 0 0 0 0 0 -3.11679 100 33 -1.03333 100 45 0 0 0 0 0 0 1800 1557
1500 -108.237 -0.109211 100 26 0 0 0 0 0 0 0 0 0 -2.55182 100 30 -0.406627 100 53 0 0 0 0 0 0 1800 1586
1600 -110.054 0.669782 100 20 0 0 0 0 0 0 0 0 0 -3.59799 100 32 -0.238887 100 44 0 0 0 0 0 0 1800 1579
1700 -112.237 -0.221052 100 21 0 0 0 0 0 0 0 0 0 -3.6083 100 37 -0.115105 100 40 0 0 0 0 0 0 1800 1591
1800 -108.532 -0.740515 100 25 0 0 0 0 0 0 0 0 0 -2.64582 100 35 -0.250362 100 49 0 0 0 0 0 0 1800 1544
1900 -113.707 -0.340077 100 19 0 0 0 0 0 0 0 0 0 -2.5035 100 40 -2.77304 100 30 0 0 0 0 0 0 1800 1550
2000 -111.168 -0.206665 100 28 0 0 0 0 0 0 0 0 0 -3.29578 100 38 -0.754928 100 46 0 0 0 0 0 0 1800 1584
2100 -107.894 0.551651 100 24 0 0 0 0 0 0 0 0 0 -2.94406 100 42 -0.879168 100 36 0 0 0 0 0 0 1800 1571
2200 -107.139 -0.645683 100 27 0 0 0 0 0 0 0 0 0 -2.48187 100 34 -0.676876 100 37 0 0 0 0 0 0 1800 1575
2300 -111.104 1.07363 100 22 0 0 0 0 0 0 0 0 0 -4.0333 100 32 1.02626 100 32 0 0 0 0 0 0 1800 1570
2400 -109.503 -0.836067 100 22 0 0 0 0 0 0 0 0 0 -2.6206 100 39 -0.192749 100 57 0 0 0 0 0 0 1800 1577
2500 -107.495 0.128598 100 24 0 0 0 0 0 0 0 0 0 -2.89252 100 38 -0.376671 100 46 0 0 0 0 0 0 1800 1551
2600 -112.107 1.05507 100 21 0 0 0 0 0 0 0 0 0 -4.25625 100 41 1.2359 100 36 0 0 0 0 0 0 1800 1563
2700 -110.369 1.04886 100 17 0 0 0 0 0 0 0 0 0 -3.31805 100 47 -0.562316 100 46 0 0 0 0 0 0 1800 1604
2800 -107.774 0.549293 100 21 0 0 0 0 0 0 0 0 0 -3.43455 100 46 0.00472421 100 41 0 0 0 0 0 0 1800 1575
