iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -2.68115e+07 -7.50559 0 0 0 0 0 0 0 0 0 0 0 2.72186 0 0 9.5444 0 0 0 0 0 0 0 0 0 0
100 -278.608 -1.03387 100 23 0 0 0 0 0 0 0 0 0 -1.86322 100 31 -0.227574 100 34 0 0 0 0 0 0 0 0
200 -278.093 -0.76712 100 29 0 0 0 0 0 0 0 0 0 -1.73914 100 19 -0.359641 100 29 0 0 0 0 0 0 0 0
300 -281.436 -0.901999 100 22 0 0 0 0 0 0 0 0 0 -1.34097 100 27 -1.04178 100 29 0 0 0 0 0 0 0 0
400 -279.7 -0.837073 100 31 0 0 0 0 0 0 0 0 0 -1.92488 100 24 -0.655709 100 29 0 0 0 0 0 0 0 0
500 -279.232 -1.20624 100 28 0 0 0 0 0 0 0 0 0 -1.66119 100 24 -1.03205 100 25 0 0 0 0 0 0 0 0
600 -279.049 -1.1606 100 17 0 0 0 0 0 0 0 0 0 -1.72943 100 30 -0.10079 100 24 0 0 0 0 0 0 0 0
700 -278.198 -1.23907 100 27 0 0 0 0 0 0 0 0 0 -1.52495 100 23 -0.617085 100 13 0 0 0 0 0 0 0 0
800 -278.088 -1.01107 100 18 0 0 0 0 0 0 0 0 0 -1.55743 100 21 -0.617356 100 24 0 0 0 0 0 0 0 0
900 -277.808 -1.10966 100 25 0 0 0 0 0 0 0 0 0 -1.63777 100 16 -0.478667 100 23 0 0 0 0 0 0 0 0
1000 -277.967 -0.948845 100 18 0 0 0 0 0 0 0 0 0 -1.71085 100 25 -0.329537 100 30 0 0 0 0 0 0 0 0
1100 -280.624 -0.244773 100 18 0 0 0 0 0 0 0 0 0 -1.9737 100 24 -0.310609 100 23 0 0 0 0 0 0 0 0
1200 -281.048 -2.0104 100 21 0 0 0 0 0 0 0 0 0 -1.53873 100 23 -0.402304 100 22 0 0 0 0 0 0 0 0
1300 -278.648 -0.686259 100 27 0 0 0 0 0 0 0 0 0 -1.88047 100 27 -0.233532 100 31 0 0 0 0 0 0 0 0
1400 -280.107 -1.76405 100 19 0 0 0 0 0 0 0 0 0 -1.74807 100 18 -0.380099 100 18 0 0 0 0 0 0 0 0
1500 -278.446 -1.08795 100 29 0 0 0 0 0 0 0 0 0 -1.80492 100 28 -0.211558 100 23 0 0 0 0 0 0 0 0
1600 -282.92 -2.08513 100 17 0 0 0 0 0 0 0 0 0 -1.84749 100 20 -0.417297 100 28 0 0 0 0 0 0 0 0
1700 -280.326 -1.19366 100 24 0 0 0 0 0 0 0 0 0 -1.9906 100 19 -0.165144 100 26 0 0 0 0 0 0 0 0
1800 -280.049 -1.83744 100 20 0 0 0 0 0 0 0 0 0 -1.46113 100 22 -0.889263 100 20 0 0 0 0 0 0 0 0
1900 -278.709 -1.15134 100 26 0 0 0 0 0 0 0 0 0 -1.57968 100 22 -0.991233 100 26 0 0 0 0 0 0 0 0
2000 -280.353 -1.15501 100 19 0 0 0 0 0 0 0 0 0 -1.62976 100 16 -0.0273716 100 21 0 0 0 0 0 0 0 0
2100 -278.929 -1.43867 100 27 0 0 0 0 0 0 0 0 0 -1.77471 100 24 -0.528391 100 19 0 0 0 0 0 0 0 0
2200 -279.79 -1.40019 100 25 0 0 0 0 0 0 0 0 0 -1.80196 100 26 -0.775991 100 23 0 0 0 0 0 0 0 0
2300 -278.358 -0.924231 100 21 0 0 0 0 0 0 0 0 0 -1.75082 100 18 -0.743203 100 31 0 0 0 0 0 0 0 0
2400 -278.924 -0.631978 100 23 0 0 0 0 0 0 0 0 0 -1.6905 100 30 -0.283869 100 22 0 0 0 0 0 0 0 0
2500 -278.944 -0.892165 100 22 0 0 0 0 0 0 0 0 0 -1.69816 100 22 -0.943414 100 29 0 0 0 0 0 0 0 0
