iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -414.6 -12.5071 0 0 0 0 0 0 0 0 0 0 0 -12.3742 0 0 -8.28914 0 0 0 0 0 0 0 0 0 0
100 -127.564 -0.532006 100 55 0 0 0 0 0 0 0 0 0 -1.7443 100 43 -0.360099 100 33 0 0 0 0 0 0 0 0
200 -125.645 -2.53792 100 62 0 0 0 0 0 0 0 0 0 -1.86543 100 31 -0.623038 100 38 0 0 0 0 0 0 0 0
300 -126.716 -1.68431 100 63 0 0 0 0 0 0 0 0 0 -2.33235 100 38 0.22031 100 29 0 0 0 0 0 0 0 0
400 -126.27 -2.7067 100 61 0 0 0 0 0 0 0 0 0 -2.1662 100 41 -0.125702 100 25 0 0 0 0 0 0 0 0
500 -130.853 -4.23134 100 56 0 0 0 0 0 0 0 0 0 -2.12831 100 30 -1.28522 100 35 0 0 0 0 0 0 0 0
600 -129.975 0.140787 100 56 0 0 0 0 0 0 0 0 0 -2.04578 100 33 -0.970298 100 29 0 0 0 0 0 0 0 0
700 -128.207 -3.56614 100 56 0 0 0 0 0 0 0 0 0 -1.37499 100 38 -1.21936 100 30 0 0 0 0 0 0 0 0
800 -127.558 -1.51742 100 63 0 0 0 0 0 0 0 0 0 -1.6507 100 33 -1.39556 100 30 0 0 0 0 0 0 0 0
900 -127.377 -1.84048 100 57 0 0 0 0 0 0 0 0 0 -2.21182 100 33 -0.803835 100 25 0 0 0 0 0 0 0 0
1000 -128.727 -5.22963 100 65 0 0 0 0 0 0 0 0 0 -2.11959 100 30 -0.585407 100 32 0 0 0 0 0 0 0 0
1100 -127.08 -1.79801 100 60 0 0 0 0 0 0 0 0 0 -1.61183 100 38 -0.324108 100 30 0 0 0 0 0 0 0 0
1200 -129.293 0.36575 100 48 0 0 0 0 0 0 0 0 0 -2.47497 100 30 -0.11011 100 31 0 0 0 0 0 0 0 0
1300 -127.149 -4.07781 100 50 0 0 0 0 0 0 0 0 0 -2.06124 100 31 -0.182392 100 33 0 0 0 0 0 0 0 0
1400 -128.424 -1.72767 100 62 0 0 0 0 0 0 0 0 0 -2.33512 100 39 0.555791 100 31 0 0 0 0 0 0 0 0
