iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -4.58526e+08 -1.7015 0 0 0 0 0 0 0 0 0 0 0 1.56578 0 0 13.2715 0 0 0 0 0 0 0 0 0 0
100 -275.895 -1.33561 100 41 0 0 0 0 0 0 0 0 0 -1.72695 100 30 -0.919829 100 35 0 0 0 0 0 0 0 0
200 -275.989 -1.89704 100 28 0 0 0 0 0 0 0 0 0 -1.63057 100 27 -0.548139 100 30 0 0 0 0 0 0 0 0
300 -277.224 -2.13665 100 32 0 0 0 0 0 0 0 0 0 -1.78145 100 20 -0.311153 100 32 0 0 0 0 0 0 0 0
400 -277.512 -2.17937 100 31 0 0 0 0 0 0 0 0 0 -1.79908 100 18 -0.278793 100 24 0 0 0 0 0 0 0 0
500 -275.972 -1.13199 100 32 0 0 0 0 0 0 0 0 0 -1.80414 100 21 -0.802998 100 24 0 0 0 0 0 0 0 0
600 -275.34 -1.13026 100 34 0 0 0 0 0 0 0 0 0 -1.71721 100 21 -0.539653 100 17 0 0 0 0 0 0 0 0
700 -277.293 -1.0686 100 31 0 0 0 0 0 0 0 0 0 -2.00614 100 23 -0.519368 100 35 0 0 0 0 0 0 0 0
800 -277.099 -0.60655 100 37 0 0 0 0 0 0 0 0 0 -1.9689 100 17 -0.441936 100 18 0 0 0 0 0 0 0 0
900 -276.273 -0.811791 100 41 0 0 0 0 0 0 0 0 0 -1.90609 100 17 -0.428916 100 22 0 0 0 0 0 0 0 0
1000 -276.395 -1.4243 100 33 0 0 0 0 0 0 0 0 0 -1.45988 100 26 -0.812726 100 27 0 0 0 0 0 0 0 0
1100 -275.628 -1.55004 100 32 0 0 0 0 0 0 0 0 0 -1.5655 100 25 -0.680056 100 22 0 0 0 0 0 0 0 0
1200 -276.472 -1.92331 100 28 0 0 0 0 0 0 0 0 0 -1.79994 100 32 -0.701783 100 21 0 0 0 0 0 0 0 0
1300 -278.206 -1.38284 100 34 0 0 0 0 0 0 0 0 0 -1.99812 100 25 -0.017371 100 25 0 0 0 0 0 0 0 0
1400 -275.895 -0.832741 100 39 0 0 0 0 0 0 0 0 0 -1.7633 100 22 -0.749225 100 23 0 0 0 0 0 0 0 0
1500 -275.659 -1.01961 100 39 0 0 0 0 0 0 0 0 0 -1.66797 100 19 -0.855113 100 24 0 0 0 0 0 0 0 0
1600 -276.169 -1.47171 100 29 0 0 0 0 0 0 0 0 0 -1.59233 100 27 -0.460856 100 25 0 0 0 0 0 0 0 0
1700 -278.026 -2.47927 100 30 0 0 0 0 0 0 0 0 0 -1.83898 100 19 -0.569156 100 24 0 0 0 0 0 0 0 0
1800 -275.682 -0.951109 100 29 0 0 0 0 0 0 0 0 0 -1.66495 100 19 -0.815278 100 24 0 0 0 0 0 0 0 0
1900 -276.339 -1.11707 100 36 0 0 0 0 0 0 0 0 0 -1.91697 100 29 -0.297199 100 18 0 0 0 0 0 0 0 0
2000 -275.597 -1.16907 100 37 0 0 0 0 0 0 0 0 0 -1.82576 100 26 -0.46968 100 18 0 0 0 0 0 0 0 0
2100 -275.936 -1.67769 100 29 0 0 0 0 0 0 0 0 0 -1.76756 100 23 -0.406635 100 22 0 0 0 0 0 0 0 0
2200 -279.025 -0.540072 100 33 0 0 0 0 0 0 0 0 0 -2.0234 100 24 0.0604337 100 15 0 0 0 0 0 0 0 0
2300 -276.396 -1.01601 100 36 0 0 0 0 0 0 0 0 0 -1.89695 100 28 -0.668369 100 23 0 0 0 0 0 0 0 0
2400 -275.912 -1.01918 100 40 0 0 0 0 0 0 0 0 0 -1.60987 100 23 -0.929217 100 23 0 0 0 0 0 0 0 0
2500 -276.77 -0.970196 100 21 0 0 0 0 0 0 0 0 0 -1.57269 100 25 -1.11075 100 23 0 0 0 0 0 0 0 0
2600 -275.628 -1.66993 100 37 0 0 0 0 0 0 0 0 0 -1.72639 100 15 -0.741236 100 22 0 0 0 0 0 0 0 0
2700 -275.575 -1.66879 100 37 0 0 0 0 0 0 0 0 0 -1.74321 100 21 -0.578785 100 25 0 0 0 0 0 0 0 0
2800 -276.689 -1.5635 100 31 0 0 0 0 0 0 0 0 0 -1.73433 100 26 -0.239266 100 23 0 0 0 0 0 0 0 0
2900 -275.868 -1.28145 100 29 0 0 0 0 0 0 0 0 0 -1.59948 100 19 -0.514016 100 21 0 0 0 0 0 0 0 0
3000 -276.398 -1.03644 100 31 0 0 0 0 0 0 0 0 0 -1.93519 100 24 -0.496183 100 22 0 0 0 0 0 0 0 0
3100 -277.651 -2.02865 100 24 0 0 0 0 0 0 0 0 0 -1.37603 100 21 -0.96036 100 15 0 0 0 0 0 0 0 0
3200 -275.448 -1.07002 100 42 0 0 0 0 0 0 0 0 0 -1.78504 100 29 -0.522763 100 22 0 0 0 0 0 0 0 0
3300 -276.301 -1.21618 100 30 0 0 0 0 0 0 0 0 0 -1.91454 100 26 -0.324051 100 30 0 0 0 0 0 0 0 0
3400 -277.251 -2.49073 100 35 0 0 0 0 0 0 0 0 0 -1.71018 100 22 -0.68629 100 25 0 0 0 0 0 0 0 0
3500 -276.161 -0.877289 100 40 0 0 0 0 0 0 0 0 0 -1.79698 100 21 -0.808398 100 19 0 0 0 0 0 0 0 0
3600 -276.13 -1.12735 100 26 0 0 0 0 0 0 0 0 0 -1.84487 100 23 -0.274905 100 15 0 0 0 0 0 0 0 0
3700 -278.689 -0.969154 100 33 0 0 0 0 0 0 0 0 0 -1.47332 100 13 -1.38223 100 27 0 0 0 0 0 0 0 0
3800 -276.044 -2.01264 100 43 0 0 0 0 0 0 0 0 0 -1.61709 100 22 -0.631457 100 26 0 0 0 0 0 0 0 0
3900 -275.806 -1.19946 100 29 0 0 0 0 0 0 0 0 0 -1.66237 100 21 -0.959269 100 22 0 0 0 0 0 0 0 0
4000 -276.661 -1.51709 100 32 0 0 0 0 0 0 0 0 0 -1.8345 100 25 -0.850712 100 26 0 0 0 0 0 0 0 0
4100 -276.773 -2.03738 100 39 0 0 0 0 0 0 0 0 0 -1.77514 100 23 -0.361179 100 21 0 0 0 0 0 0 0 0
4200 -277.93 -0.789583 100 42 0 0 0 0 0 0 0 0 0 -1.65675 100 18 -1.23193 100 32 0 0 0 0 0 0 0 0
