iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1.20424e+22 20.5755 0 0 0 0 0 0 0 0 0 0 0 25.6963 0 0 -15.811 0 0 0 0 0 0 0 0 0 0
100 -210.79 -2.53369 100 44 0 0 0 0 0 0 0 0 0 -0.711532 100 56 -1.73798 100 35 0 0 0 0 0 0 0 0
200 -200.529 -1.81056 100 22 0 0 0 0 0 0 0 0 0 -1.4597 100 27 -0.661489 100 22 0 0 0 0 0 0 0 0
300 -195.865 -0.147429 100 23 0 0 0 0 0 0 0 0 0 -2.10906 100 21 -0.376669 100 28 0 0 0 0 0 0 0 0
400 -197.525 0.35599 100 28 0 0 0 0 0 0 0 0 0 -2.61952 100 30 0.513589 100 20 0 0 0 0 0 0 0 0
500 -199.166 0.465863 100 21 0 0 0 0 0 0 0 0 0 -1.98454 100 30 -0.21405 100 25 0 0 0 0 0 0 0 0
600 -198.286 -1.27878 100 21 0 0 0 0 0 0 0 0 0 -1.67969 100 18 -0.336404 100 30 0 0 0 0 0 0 0 0
700 -195.68 -0.211041 100 22 0 0 0 0 0 0 0 0 0 -1.95964 100 24 -0.497517 100 15 0 0 0 0 0 0 0 0
800 -196.169 -0.372286 100 21 0 0 0 0 0 0 0 0 0 -2.09453 100 33 -0.430898 100 20 0 0 0 0 0 0 0 0
900 -196.352 -0.373706 100 20 0 0 0 0 0 0 0 0 0 -2.19561 100 22 -0.27172 100 26 0 0 0 0 0 0 0 0
1000 -197.24 -0.0531414 100 20 0 0 0 0 0 0 0 0 0 -1.73074 100 27 -0.391454 100 20 0 0 0 0 0 0 0 0
1100 -196.161 -0.457258 100 24 0 0 0 0 0 0 0 0 0 -1.73772 100 30 -0.797082 100 22 0 0 0 0 0 0 0 0
1200 -198.747 -0.103597 100 21 0 0 0 0 0 0 0 0 0 -1.9165 100 28 -0.971739 100 13 0 0 0 0 0 0 0 0
1300 -198.765 0.805687 100 19 0 0 0 0 0 0 0 0 0 -2.73945 100 22 0.61788 100 19 0 0 0 0 0 0 0 0
1400 -198.31 0.102853 100 21 0 0 0 0 0 0 0 0 0 -2.00013 100 24 -0.780295 100 16 0 0 0 0 0 0 0 0
1500 -196.293 -0.730216 100 22 0 0 0 0 0 0 0 0 0 -1.67095 100 23 -0.385908 100 17 0 0 0 0 0 0 0 0
1600 -196.717 -0.941392 100 22 0 0 0 0 0 0 0 0 0 -1.63501 100 30 -0.876424 100 21 0 0 0 0 0 0 0 0
1700 -196.476 -0.871599 100 22 0 0 0 0 0 0 0 0 0 -1.60612 100 18 -0.484709 100 19 0 0 0 0 0 0 0 0
1800 -197.377 -0.363492 100 17 0 0 0 0 0 0 0 0 0 -1.79323 100 22 -0.952645 100 31 0 0 0 0 0 0 0 0
1900 -197.002 -0.627365 100 22 0 0 0 0 0 0 0 0 0 -2.14397 100 26 -0.351839 100 27 0 0 0 0 0 0 0 0
2000 -197.011 -0.0991834 100 18 0 0 0 0 0 0 0 0 0 -1.96467 100 29 -0.71937 100 15 0 0 0 0 0 0 0 0
2100 -197.593 -0.0752312 100 24 0 0 0 0 0 0 0 0 0 -2.55606 100 31 0.16135 100 20 0 0 0 0 0 0 0 0
2200 -195.692 -0.452739 100 21 0 0 0 0 0 0 0 0 0 -1.9659 100 27 -0.483709 100 15 0 0 0 0 0 0 0 0
2300 -196.317 -0.0520075 100 25 0 0 0 0 0 0 0 0 0 -2.19127 100 25 -0.361824 100 29 0 0 0 0 0 0 0 0
2400 -197.322 -0.578418 100 16 0 0 0 0 0 0 0 0 0 -1.73579 100 36 -0.146911 100 18 0 0 0 0 0 0 0 0
2500 -196.605 0.203029 100 21 0 0 0 0 0 0 0 0 0 -2.28867 100 35 -0.229138 100 21 0 0 0 0 0 0 0 0
2600 -196.207 -0.347686 100 17 0 0 0 0 0 0 0 0 0 -2.07478 100 32 -0.479693 100 19 0 0 0 0 0 0 0 0
2700 -195.425 -0.319037 100 11 0 0 0 0 0 0 0 0 0 -1.87757 100 29 -0.323743 100 24 0 0 0 0 0 0 0 0
2800 -195.86 -0.64478 100 22 0 0 0 0 0 0 0 0 0 -1.63008 100 23 -0.707009 100 22 0 0 0 0 0 0 0 0
2900 -196.693 0.150972 100 25 0 0 0 0 0 0 0 0 0 -1.95189 100 27 -0.268468 100 21 0 0 0 0 0 0 0 0
3000 -198.475 0.574006 100 17 0 0 0 0 0 0 0 0 0 -2.38966 100 27 -0.223822 100 28 0 0 0 0 0 0 0 0
3100 -195.782 -0.140545 100 26 0 0 0 0 0 0 0 0 0 -1.85877 100 31 -0.385725 100 23 0 0 0 0 0 0 0 0
3200 -197.823 0.146244 100 12 0 0 0 0 0 0 0 0 0 -2.01577 100 26 -0.678662 100 25 0 0 0 0 0 0 0 0
3300 -195.696 -0.578755 100 22 0 0 0 0 0 0 0 0 0 -1.93313 100 23 -0.234041 100 22 0 0 0 0 0 0 0 0
3400 -195.754 -0.0235884 100 13 0 0 0 0 0 0 0 0 0 -2.2452 100 16 -0.026153 100 19 0 0 0 0 0 0 0 0
3500 -197.696 -0.441073 100 17 0 0 0 0 0 0 0 0 0 -2.14114 100 31 -0.588159 100 28 0 0 0 0 0 0 0 0
3600 -195.971 -0.690443 100 21 0 0 0 0 0 0 0 0 0 -1.5964 100 19 -0.723239 100 22 0 0 0 0 0 0 0 0
3700 -196.559 -0.862009 100 20 0 0 0 0 0 0 0 0 0 -1.49718 100 32 -0.680511 100 21 0 0 0 0 0 0 0 0
3800 -198.252 -1.01511 100 21 0 0 0 0 0 0 0 0 0 -1.63195 100 23 -1.10655 100 17 0 0 0 0 0 0 0 0
3900 -196.829 0.159289 100 23 0 0 0 0 0 0 0 0 0 -2.0557 100 30 -0.48075 100 23 0 0 0 0 0 0 0 0
4000 -198.564 -1.2527 100 16 0 0 0 0 0 0 0 0 0 -1.54214 100 35 -0.403482 100 17 0 0 0 0 0 0 0 0
4100 -198.545 -0.322592 100 29 0 0 0 0 0 0 0 0 0 -2.46705 100 29 -0.13026 100 23 0 0 0 0 0 0 0 0
4200 -198.04 0.0599661 100 16 0 0 0 0 0 0 0 0 0 -1.99775 100 23 -0.770733 100 21 0 0 0 0 0 0 0 0
4300 -197.491 -1.27876 100 25 0 0 0 0 0 0 0 0 0 -1.49024 100 21 -0.788367 100 14 0 0 0 0 0 0 0 0
4400 -196.481 -0.218 100 14 0 0 0 0 0 0 0 0 0 -2.34664 100 27 0.135326 100 22 0 0 0 0 0 0 0 0
4500 -198.621 -0.229617 100 21 0 0 0 0 0 0 0 0 0 -2.44173 100 27 0.530552 100 20 0 0 0 0 0 0 0 0
4600 -197.96 -0.595792 100 23 0 0 0 0 0 0 0 0 0 -2.35914 100 24 0.103399 100 19 0 0 0 0 0 0 0 0
4700 -196.533 0.0188302 100 19 0 0 0 0 0 0 0 0 0 -2.26439 100 23 0.243511 100 24 0 0 0 0 0 0 0 0
4800 -198.089 0.687649 100 17 0 0 0 0 0 0 0 0 0 -2.60986 100 36 0.182573 100 22 0 0 0 0 0 0 0 0
4900 -195.746 -0.142669 100 23 0 0 0 0 0 0 0 0 0 -2.14978 100 34 0.0141902 100 18 0 0 0 0 0 0 0 0
5000 -195.653 -0.404184 100 13 0 0 0 0 0 0 0 0 0 -1.75576 100 23 -0.424997 100 29 0 0 0 0 0 0 0 0
5100 -197.434 -0.859535 100 23 0 0 0 0 0 0 0 0 0 -1.43401 100 26 -0.602604 100 16 0 0 0 0 0 0 0 0
5200 -195.959 -0.389683 100 24 0 0 0 0 0 0 0 0 0 -1.67149 100 30 -0.567691 100 18 0 0 0 0 0 0 0 0
5300 -197.838 -0.145946 100 20 0 0 0 0 0 0 0 0 0 -1.82785 100 32 -0.0387219 100 23 0 0 0 0 0 0 0 0
5400 -196.102 -0.414207 100 18 0 0 0 0 0 0 0 0 0 -1.66152 100 24 -0.746716 100 17 0 0 0 0 0 0 0 0
5500 -197.964 -1.07483 100 23 0 0 0 0 0 0 0 0 0 -2.02321 100 34 -0.278592 100 24 0 0 0 0 0 0 0 0
5600 -195.382 -0.381354 100 26 0 0 0 0 0 0 0 0 0 -1.97006 100 26 -0.367502 100 17 0 0 0 0 0 0 0 0
5700 -197.221 -0.971311 100 23 0 0 0 0 0 0 0 0 0 -1.94556 100 30 -0.490986 100 10 0 0 0 0 0 0 0 0
5800 -195.947 -0.127648 100 23 0 0 0 0 0 0 0 0 0 -1.85829 100 34 -0.537235 100 27 0 0 0 0 0 0 0 0
5900 -196.629 -0.204301 100 21 0 0 0 0 0 0 0 0 0 -1.81843 100 27 -0.175449 100 26 0 0 0 0 0 0 0 0
