iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -480.379 -20.1332 0 0 0 0 0 0 0 0 0 0 0 -6.95814 0 0 -8.47065 0 0 0 0 0 0 0 0 0 0
100 -167.406 -1.41432 100 32 0 0 0 0 0 0 0 0 0 -1.72909 100 30 -0.310558 100 28 0 0 0 0 0 0 0 0
200 -168.882 -0.143274 100 39 0 0 0 0 0 0 0 0 0 -2.31274 100 32 0.606186 100 35 0 0 0 0 0 0 0 0
300 -168.632 -0.992132 100 36 0 0 0 0 0 0 0 0 0 -1.93815 100 29 -0.918223 100 21 0 0 0 0 0 0 0 0
400 -166.777 -0.86691 100 30 0 0 0 0 0 0 0 0 0 -2.25194 100 32 0.0999795 100 29 0 0 0 0 0 0 0 0
500 -167.436 -0.390237 100 31 0 0 0 0 0 0 0 0 0 -1.95018 100 21 -0.426666 100 20 0 0 0 0 0 0 0 0
600 -166.929 -1.30581 100 29 0 0 0 0 0 0 0 0 0 -1.87764 100 30 -0.159778 100 21 0 0 0 0 0 0 0 0
700 -170.523 -2.08317 100 29 0 0 0 0 0 0 0 0 0 -2.26531 100 29 0.29582 100 33 0 0 0 0 0 0 0 0
800 -166.687 -0.478424 100 29 0 0 0 0 0 0 0 0 0 -2.25764 100 33 0.0186276 100 23 0 0 0 0 0 0 0 0
900 -166.687 -0.869424 100 20 0 0 0 0 0 0 0 0 0 -2.01617 100 37 0.0523873 100 27 0 0 0 0 0 0 0 0
1000 -166.408 -0.699106 100 37 0 0 0 0 0 0 0 0 0 -2.04203 100 28 -0.100113 100 31 0 0 0 0 0 0 0 0
1100 -167.123 -1.17488 100 27 0 0 0 0 0 0 0 0 0 -1.72586 100 36 -0.511551 100 18 0 0 0 0 0 0 0 0
1200 -167.241 -0.187805 100 33 0 0 0 0 0 0 0 0 0 -2.21291 100 39 -0.099235 100 20 0 0 0 0 0 0 0 0
1300 -167.081 -0.666111 100 24 0 0 0 0 0 0 0 0 0 -2.37774 100 32 0.199222 100 24 0 0 0 0 0 0 0 0
1400 -167.429 -1.45353 100 34 0 0 0 0 0 0 0 0 0 -1.86474 100 31 -0.587262 100 28 0 0 0 0 0 0 0 0
1500 -167.32 -0.135876 100 45 0 0 0 0 0 0 0 0 0 -2.30988 100 27 0.0312434 100 23 0 0 0 0 0 0 0 0
1600 -167.63 -1.15759 100 32 0 0 0 0 0 0 0 0 0 -2.0682 100 30 0.259055 100 21 0 0 0 0 0 0 0 0
1700 -166.974 -1.14483 100 36 0 0 0 0 0 0 0 0 0 -2.13697 100 26 -0.22503 100 16 0 0 0 0 0 0 0 0
1800 -167.309 -1.42628 100 39 0 0 0 0 0 0 0 0 0 -2.0146 100 39 0.0228304 100 29 0 0 0 0 0 0 0 0
1900 -168.719 -1.42734 100 29 0 0 0 0 0 0 0 0 0 -2.19879 100 33 -0.439548 100 34 0 0 0 0 0 0 0 0
2000 -168.388 -0.702997 100 33 0 0 0 0 0 0 0 0 0 -2.53219 100 28 0.594497 100 26 0 0 0 0 0 0 0 0
2100 -169.196 -1.66456 100 41 0 0 0 0 0 0 0 0 0 -2.27717 100 29 0.342219 100 25 0 0 0 0 0 0 0 0
2200 -167.183 -0.322385 100 41 0 0 0 0 0 0 0 0 0 -2.21779 100 25 -0.222532 100 33 0 0 0 0 0 0 0 0
2300 -166.411 -0.821273 100 27 0 0 0 0 0 0 0 0 0 -2.11244 100 28 -0.11506 100 25 0 0 0 0 0 0 0 0
2400 -166.515 -0.835177 100 25 0 0 0 0 0 0 0 0 0 -2.04329 100 35 -0.307515 100 30 0 0 0 0 0 0 0 0
2500 -168.199 -0.577038 100 34 0 0 0 0 0 0 0 0 0 -2.02652 100 28 0.323692 100 12 0 0 0 0 0 0 0 0
2600 -166.708 -0.736344 100 31 0 0 0 0 0 0 0 0 0 -1.97392 100 32 -0.0129507 100 25 0 0 0 0 0 0 0 0
2700 -166.75 -0.614005 100 33 0 0 0 0 0 0 0 0 0 -2.20248 100 24 0.208045 100 26 0 0 0 0 0 0 0 0
2800 -169.889 -0.117798 100 26 0 0 0 0 0 0 0 0 0 -2.86594 100 24 0.541696 100 25 0 0 0 0 0 0 0 0
2900 -167.049 -0.266856 100 32 0 0 0 0 0 0 0 0 0 -2.34201 100 32 0.149005 100 24 0 0 0 0 0 0 0 0
3000 -168.214 -1.48898 100 32 0 0 0 0 0 0 0 0 0 -1.61564 100 29 -0.810283 100 30 0 0 0 0 0 0 0 0
3100 -167.252 -1.32186 100 36 0 0 0 0 0 0 0 0 0 -2.08438 100 28 0.0984116 100 23 0 0 0 0 0 0 0 0
3200 -167.206 -0.651978 100 34 0 0 0 0 0 0 0 0 0 -1.96754 100 32 -0.566061 100 19 0 0 0 0 0 0 0 0
3300 -167.463 -1.3145 100 36 0 0 0 0 0 0 0 0 0 -1.67099 100 33 -0.580519 100 29 0 0 0 0 0 0 0 0
3400 -167.046 -1.00067 100 29 0 0 0 0 0 0 0 0 0 -2.26957 100 36 0.0305288 100 29 0 0 0 0 0 0 0 0
3500 -167.853 -0.849969 100 35 0 0 0 0 0 0 0 0 0 -1.65842 100 30 -0.461432 100 35 0 0 0 0 0 0 0 0
3600 -168.073 -1.80451 100 32 0 0 0 0 0 0 0 0 0 -1.71775 100 37 -0.551241 100 32 0 0 0 0 0 0 0 0
3700 -171.042 -0.773447 100 20 0 0 0 0 0 0 0 0 0 -1.74525 100 34 -1.34408 100 23 0 0 0 0 0 0 0 0
3800 -167.157 -0.833413 100 24 0 0 0 0 0 0 0 0 0 -2.17354 100 33 -0.359376 100 25 0 0 0 0 0 0 0 0
3900 -166.446 -0.926538 100 35 0 0 0 0 0 0 0 0 0 -1.98471 100 27 -0.298522 100 24 0 0 0 0 0 0 0 0
4000 -167.014 -0.79843 100 26 0 0 0 0 0 0 0 0 0 -1.81502 100 36 -0.511289 100 33 0 0 0 0 0 0 0 0
