iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -3340.15 13.9947 0 0 0 0 0 0 0 0 0 0 0 -10.4062 0 0 -3.49175 0 0 0 0 0 0 0 0 0 0
100 -269.762 -1.17725 100 37 0 0 0 0 0 0 0 0 0 -1.89687 100 33 -0.256087 100 35 0 0 0 0 0 0 0 0
200 -269.687 -0.614275 100 25 0 0 0 0 0 0 0 0 0 -1.96466 100 23 -0.270827 100 19 0 0 0 0 0 0 0 0
300 -271.175 -1.08778 100 26 0 0 0 0 0 0 0 0 0 -1.76993 100 26 -0.978767 100 22 0 0 0 0 0 0 0 0
400 -270.711 -0.66848 100 39 0 0 0 0 0 0 0 0 0 -1.50666 100 27 -0.64123 100 20 0 0 0 0 0 0 0 0
500 -270.14 -1.04048 100 26 0 0 0 0 0 0 0 0 0 -1.52476 100 26 -0.950001 100 22 0 0 0 0 0 0 0 0
600 -272.811 -2.54968 100 34 0 0 0 0 0 0 0 0 0 -1.696 100 21 -0.607428 100 27 0 0 0 0 0 0 0 0
700 -270.338 -0.438846 100 24 0 0 0 0 0 0 0 0 0 -1.85353 100 21 -0.150348 100 18 0 0 0 0 0 0 0 0
800 -269.605 -1.44119 100 31 0 0 0 0 0 0 0 0 0 -1.7971 100 20 -0.493642 100 17 0 0 0 0 0 0 0 0
900 -269.944 -1.20068 100 37 0 0 0 0 0 0 0 0 0 -1.9326 100 22 -0.392771 100 28 0 0 0 0 0 0 0 0
1000 -271.727 -1.03971 100 32 0 0 0 0 0 0 0 0 0 -1.95688 100 20 -0.754836 100 23 0 0 0 0 0 0 0 0
1100 -268.9 -0.903674 100 30 0 0 0 0 0 0 0 0 0 -1.7172 100 24 -0.534735 100 18 0 0 0 0 0 0 0 0
1200 -271.33 -0.997369 100 31 0 0 0 0 0 0 0 0 0 -1.90557 100 20 -0.806604 100 21 0 0 0 0 0 0 0 0
1300 -272.985 0.0641267 100 28 0 0 0 0 0 0 0 0 0 -1.75616 100 17 -0.278994 100 22 0 0 0 0 0 0 0 0
1400 -269.653 -0.943867 100 31 0 0 0 0 0 0 0 0 0 -1.6248 100 26 -0.429294 100 20 0 0 0 0 0 0 0 0
1500 -270.194 -1.25124 100 35 0 0 0 0 0 0 0 0 0 -1.70293 100 21 -0.899204 100 21 0 0 0 0 0 0 0 0
1600 -270.075 -1.43954 100 29 0 0 0 0 0 0 0 0 0 -1.57501 100 26 -0.486349 100 29 0 0 0 0 0 0 0 0
1700 -269.432 -1.15152 100 41 0 0 0 0 0 0 0 0 0 -1.65627 100 22 -0.424538 100 22 0 0 0 0 0 0 0 0
1800 -269.404 -0.864498 100 35 0 0 0 0 0 0 0 0 0 -1.89635 100 26 -0.47547 100 17 0 0 0 0 0 0 0 0
1900 -268.976 -1.03807 100 36 0 0 0 0 0 0 0 0 0 -1.78769 100 22 -0.474332 100 21 0 0 0 0 0 0 0 0
2000 -269.049 -1.0969 100 33 0 0 0 0 0 0 0 0 0 -1.79079 100 21 -0.514829 100 28 0 0 0 0 0 0 0 0
2100 -269.05 -1.03019 100 29 0 0 0 0 0 0 0 0 0 -1.81672 100 20 -0.454536 100 14 0 0 0 0 0 0 0 0
2200 -270.951 -1.09715 100 33 0 0 0 0 0 0 0 0 0 -1.58582 100 29 -0.312784 100 16 0 0 0 0 0 0 0 0
2300 -269.301 -0.657336 100 31 0 0 0 0 0 0 0 0 0 -1.76544 100 14 -0.648314 100 21 0 0 0 0 0 0 0 0
2400 -272.235 -0.522851 100 30 0 0 0 0 0 0 0 0 0 -2.16626 100 25 0.156447 100 18 0 0 0 0 0 0 0 0
2500 -269.55 -0.784824 100 20 0 0 0 0 0 0 0 0 0 -1.74411 100 17 -0.295347 100 22 0 0 0 0 0 0 0 0
2600 -269.339 -0.807256 100 22 0 0 0 0 0 0 0 0 0 -1.76872 100 31 -0.309132 100 19 0 0 0 0 0 0 0 0
2700 -269.183 -0.977322 100 28 0 0 0 0 0 0 0 0 0 -1.6085 100 22 -0.67124 100 21 0 0 0 0 0 0 0 0
2800 -270.471 -1.43503 100 36 0 0 0 0 0 0 0 0 0 -1.72437 100 23 -0.873012 100 21 0 0 0 0 0 0 0 0
2900 -269.937 -0.780773 100 26 0 0 0 0 0 0 0 0 0 -1.65313 100 27 -0.35805 100 24 0 0 0 0 0 0 0 0
3000 -270.308 -1.26958 100 27 0 0 0 0 0 0 0 0 0 -1.56025 100 18 -0.994773 100 24 0 0 0 0 0 0 0 0
3100 -269.586 -1.29359 100 23 0 0 0 0 0 0 0 0 0 -1.66392 100 21 -0.807607 100 22 0 0 0 0 0 0 0 0
3200 -271.04 -1.36268 100 33 0 0 0 0 0 0 0 0 0 -1.43167 100 31 -0.63499 100 25 0 0 0 0 0 0 0 0
3300 -269.665 -1.11561 100 22 0 0 0 0 0 0 0 0 0 -1.59878 100 19 -0.469661 100 19 0 0 0 0 0 0 0 0
3400 -269.368 -1.43703 100 20 0 0 0 0 0 0 0 0 0 -1.69319 100 26 -0.542833 100 22 0 0 0 0 0 0 0 0
3500 -268.962 -0.79485 100 33 0 0 0 0 0 0 0 0 0 -1.78674 100 31 -0.440002 100 15 0 0 0 0 0 0 0 0
3600 -270.397 -1.34664 100 35 0 0 0 0 0 0 0 0 0 -1.92744 100 29 -0.487309 100 26 0 0 0 0 0 0 0 0
3700 -271.737 -1.89967 100 33 0 0 0 0 0 0 0 0 0 -1.8999 100 27 -0.230165 100 19 0 0 0 0 0 0 0 0
3800 -270.359 -0.408177 100 34 0 0 0 0 0 0 0 0 0 -1.94731 100 20 -0.107077 100 20 0 0 0 0 0 0 0 0
3900 -270.967 -1.05031 100 35 0 0 0 0 0 0 0 0 0 -1.40696 100 21 -0.863562 100 14 0 0 0 0 0 0 0 0
4000 -269.265 -1.27587 100 30 0 0 0 0 0 0 0 0 0 -1.76828 100 23 -0.420083 100 20 0 0 0 0 0 0 0 0
4100 -269.292 -0.571108 100 28 0 0 0 0 0 0 0 0 0 -1.8164 100 35 -0.535851 100 20 0 0 0 0 0 0 0 0
4200 -275.924 0.103148 100 32 0 0 0 0 0 0 0 0 0 -1.60649 100 30 -1.04643 100 22 0 0 0 0 0 0 0 0
4300 -272.95 -2.20204 100 32 0 0 0 0 0 0 0 0 0 -1.45338 100 24 -0.542809 100 22 0 0 0 0 0 0 0 0
4400 -269.331 -1.09945 100 23 0 0 0 0 0 0 0 0 0 -1.85965 100 24 -0.349257 100 26 0 0 0 0 0 0 0 0
4500 -269.131 -1.28776 100 30 0 0 0 0 0 0 0 0 0 -1.68577 100 26 -0.557244 100 17 0 0 0 0 0 0 0 0
4600 -269.649 -0.805777 100 34 0 0 0 0 0 0 0 0 0 -1.78237 100 30 -0.238973 100 17 0 0 0 0 0 0 0 0
4700 -269.073 -1.15805 100 26 0 0 0 0 0 0 0 0 0 -1.64176 100 19 -0.640794 100 17 0 0 0 0 0 0 0 0
4800 -271.491 -1.84728 100 31 0 0 0 0 0 0 0 0 0 -1.70673 100 20 -0.89721 100 17 0 0 0 0 0 0 0 0
4900 -271.241 -1.58629 100 27 0 0 0 0 0 0 0 0 0 -1.88516 100 24 -0.661683 100 17 0 0 0 0 0 0 0 0
5000 -269.768 -1.35567 100 28 0 0 0 0 0 0 0 0 0 -1.53819 100 21 -0.823244 100 20 0 0 0 0 0 0 0 0
5100 -269.983 -1.02842 100 38 0 0 0 0 0 0 0 0 0 -1.56876 100 31 -0.471526 100 27 0 0 0 0 0 0 0 0
5200 -270.04 -1.36147 100 29 0 0 0 0 0 0 0 0 0 -1.53816 100 18 -0.551144 100 20 0 0 0 0 0 0 0 0
5300 -271.086 -0.881138 100 25 0 0 0 0 0 0 0 0 0 -1.43084 100 24 -0.957197 100 25 0 0 0 0 0 0 0 0
5400 -269.826 -1.05307 100 36 0 0 0 0 0 0 0 0 0 -1.8188 100 19 -0.719955 100 19 0 0 0 0 0 0 0 0
5500 -270.193 -0.316239 100 35 0 0 0 0 0 0 0 0 0 -1.71895 100 27 -0.583288 100 23 0 0 0 0 0 0 0 0
5600 -269.594 -0.799858 100 24 0 0 0 0 0 0 0 0 0 -1.5886 100 25 -0.778989 100 17 0 0 0 0 0 0 0 0
5700 -269.523 -0.722643 100 30 0 0 0 0 0 0 0 0 0 -1.72407 100 20 -0.761451 100 27 0 0 0 0 0 0 0 0
5800 -271.795 -1.25364 100 25 0 0 0 0 0 0 0 0 0 -1.36787 100 15 -1.1016 100 26 0 0 0 0 0 0 0 0
5900 -269.768 -0.369601 100 20 0 0 0 0 0 0 0 0 0 -1.88763 100 20 -0.431871 100 20 0 0 0 0 0 0 0 0
6000 -270.294 -1.731 100 30 0 0 0 0 0 0 0 0 0 -1.66761 100 23 -0.766027 100 21 0 0 0 0 0 0 0 0
6100 -269.632 -1.33833 100 29 0 0 0 0 0 0 0 0 0 -1.80654 100 24 -0.597963 100 19 0 0 0 0 0 0 0 0
6200 -270.345 -0.372281 100 34 0 0 0 0 0 0 0 0 0 -1.82139 100 23 -0.700013 100 25 0 0 0 0 0 0 0 0
6300 -269.838 -1.23245 100 20 0 0 0 0 0 0 0 0 0 -1.53174 100 14 -0.87633 100 26 0 0 0 0 0 0 0 0
6400 -269.755 -1.24012 100 30 0 0 0 0 0 0 0 0 0 -1.70501 100 26 -0.320149 100 24 0 0 0 0 0 0 0 0
6500 -271.322 -0.265457 100 27 0 0 0 0 0 0 0 0 0 -1.81348 100 23 -0.133535 100 27 0 0 0 0 0 0 0 0
6600 -273.126 -1.4192 100 32 0 0 0 0 0 0 0 0 0 -2.17464 100 20 -0.091636 100 26 0 0 0 0 0 0 0 0
6700 -272.42 -1.13266 100 34 0 0 0 0 0 0 0 0 0 -1.34004 100 17 -0.713628 100 25 0 0 0 0 0 0 0 0
6800 -270.562 -0.354676 100 23 0 0 0 0 0 0 0 0 0 -1.73053 100 33 -0.310244 100 22 0 0 0 0 0 0 0 0
6900 -269.12 -1.04143 100 27 0 0 0 0 0 0 0 0 0 -1.7751 100 20 -0.369517 100 26 0 0 0 0 0 0 0 0
7000 -270.615 -0.417964 100 28 0 0 0 0 0 0 0 0 0 -1.78673 100 20 -0.187018 100 15 0 0 0 0 0 0 0 0
7100 -271.147 -0.894091 100 23 0 0 0 0 0 0 0 0 0 -1.41915 100 22 -0.935665 100 11 0 0 0 0 0 0 0 0
7200 -270.448 -0.362795 100 25 0 0 0 0 0 0 0 0 0 -1.66198 100 20 -0.716534 100 21 0 0 0 0 0 0 0 0
7300 -271.509 -1.6979 100 31 0 0 0 0 0 0 0 0 0 -1.51182 100 23 -1.09563 100 17 0 0 0 0 0 0 0 0
7400 -269.317 -0.851355 100 18 0 0 0 0 0 0 0 0 0 -1.71555 100 22 -0.745803 100 19 0 0 0 0 0 0 0 0
7500 -269.907 -0.999826 100 29 0 0 0 0 0 0 0 0 0 -1.52485 100 27 -0.613103 100 18 0 0 0 0 0 0 0 0
7600 -270.325 -1.80315 100 22 0 0 0 0 0 0 0 0 0 -1.68015 100 23 -0.480983 100 23 0 0 0 0 0 0 0 0
7700 -271.55 -1.38344 100 29 0 0 0 0 0 0 0 0 0 -1.98975 100 22 -0.549807 100 24 0 0 0 0 0 0 0 0
7800 -271.591 -0.85494 100 25 0 0 0 0 0 0 0 0 0 -1.64768 100 23 -1.1354 100 18 0 0 0 0 0 0 0 0
7900 -269.992 -1.43348 100 27 0 0 0 0 0 0 0 0 0 -1.80584 100 27 -0.281028 100 25 0 0 0 0 0 0 0 0
8000 -271.47 -1.40974 100 28 0 0 0 0 0 0 0 0 0 -1.50342 100 25 -1.15739 100 26 0 0 0 0 0 0 0 0
8100 -269.592 -1.18146 100 22 0 0 0 0 0 0 0 0 0 -1.78792 100 26 -0.277118 100 27 0 0 0 0 0 0 0 0
8200 -269.167 -1.26836 100 23 0 0 0 0 0 0 0 0 0 -1.64107 100 16 -0.648802 100 21 0 0 0 0 0 0 0 0
8300 -270.527 -1.73045 100 34 0 0 0 0 0 0 0 0 0 -1.49623 100 22 -0.757091 100 22 0 0 0 0 0 0 0 0
8400 -269.603 -1.37176 100 30 0 0 0 0 0 0 0 0 0 -1.70017 100 24 -0.391326 100 21 0 0 0 0 0 0 0 0
8500 -273.06 -2.52428 100 29 0 0 0 0 0 0 0 0 0 -1.50827 100 26 -0.896697 100 24 0 0 0 0 0 0 0 0
8600 -269.931 -1.47788 100 30 0 0 0 0 0 0 0 0 0 -1.81271 100 24 -0.585208 100 13 0 0 0 0 0 0 0 0
8700 -270.129 -1.27056 100 21 0 0 0 0 0 0 0 0 0 -1.62216 100 18 -0.368023 100 22 0 0 0 0 0 0 0 0
8800 -269.649 -0.591809 100 18 0 0 0 0 0 0 0 0 0 -1.92924 100 22 -0.222828 100 21 0 0 0 0 0 0 0 0
8900 -273.346 -2.66299 100 20 0 0 0 0 0 0 0 0 0 -1.53339 100 23 -0.659678 100 16 0 0 0 0 0 0 0 0
9000 -271.222 -0.283167 100 28 0 0 0 0 0 0 0 0 0 -1.64719 100 15 -0.436014 100 19 0 0 0 0 0 0 0 0
9100 -269.837 -1.25717 100 30 0 0 0 0 0 0 0 0 0 -1.85724 100 22 -0.24341 100 25 0 0 0 0 0 0 0 0
9200 -270.503 -1.06836 100 30 0 0 0 0 0 0 0 0 0 -1.92491 100 23 -0.634907 100 30 0 0 0 0 0 0 0 0
9300 -271.225 -0.562382 100 26 0 0 0 0 0 0 0 0 0 -2.14563 100 31 -0.124567 100 16 0 0 0 0 0 0 0 0
9400 -272.067 0.0498149 100 30 0 0 0 0 0 0 0 0 0 -1.86551 100 20 -0.598977 100 15 0 0 0 0 0 0 0 0
9500 -270.026 -1.16573 100 30 0 0 0 0 0 0 0 0 0 -1.49982 100 22 -0.64575 100 22 0 0 0 0 0 0 0 0
9600 -269.798 -0.631445 100 27 0 0 0 0 0 0 0 0 0 -1.93101 100 22 -0.169552 100 16 0 0 0 0 0 0 0 0
9700 -269.116 -0.934359 100 30 0 0 0 0 0 0 0 0 0 -1.80149 100 28 -0.345957 100 18 0 0 0 0 0 0 0 0
9800 -270.568 -1.79483 100 25 0 0 0 0 0 0 0 0 0 -1.53261 100 17 -0.83294 100 22 0 0 0 0 0 0 0 0
9900 -271.491 -1.58168 100 29 0 0 0 0 0 0 0 0 0 -1.37184 100 22 -0.927233 100 23 0 0 0 0 0 0 0 0
10000 -269.512 -0.693624 100 27 0 0 0 0 0 0 0 0 0 -1.73981 100 23 -0.739525 100 28 0 0 0 0 0 0 0 0
10100 -270.345 -1.71266 100 30 0 0 0 0 0 0 0 0 0 -1.53278 100 20 -0.653723 100 21 0 0 0 0 0 0 0 0
10200 -269.228 -1.15821 100 31 0 0 0 0 0 0 0 0 0 -1.64238 100 26 -0.505148 100 25 0 0 0 0 0 0 0 0
10300 -268.982 -0.972437 100 31 0 0 0 0 0 0 0 0 0 -1.78866 100 24 -0.537874 100 16 0 0 0 0 0 0 0 0
10400 -270.385 -1.42717 100 26 0 0 0 0 0 0 0 0 0 -1.65587 100 23 -0.932565 100 18 0 0 0 0 0 0 0 0
10500 -269.464 -0.890361 100 30 0 0 0 0 0 0 0 0 0 -1.90301 100 30 -0.474179 100 19 0 0 0 0 0 0 0 0
10600 -272.48 0.0597862 100 30 0 0 0 0 0 0 0 0 0 -1.80249 100 20 -0.262487 100 30 0 0 0 0 0 0 0 0
10700 -269.675 -1.22788 100 31 0 0 0 0 0 0 0 0 0 -1.67566 100 17 -0.835465 100 25 0 0 0 0 0 0 0 0
10800 -269.235 -1.2269 100 25 0 0 0 0 0 0 0 0 0 -1.77969 100 26 -0.57221 100 29 0 0 0 0 0 0 0 0
10900 -269.904 -0.906207 100 35 0 0 0 0 0 0 0 0 0 -1.97663 100 23 -0.372084 100 16 0 0 0 0 0 0 0 0
11000 -269.846 -1.0969 100 27 0 0 0 0 0 0 0 0 0 -1.92346 100 25 -0.471889 100 20 0 0 0 0 0 0 0 0
11100 -269.82 -0.738654 100 34 0 0 0 0 0 0 0 0 0 -1.96913 100 24 -0.410192 100 13 0 0 0 0 0 0 0 0
11200 -271.427 -1.68288 100 32 0 0 0 0 0 0 0 0 0 -1.49418 100 28 -0.486496 100 28 0 0 0 0 0 0 0 0
11300 -272.057 -1.9944 100 34 0 0 0 0 0 0 0 0 0 -1.39003 100 29 -0.868965 100 19 0 0 0 0 0 0 0 0
11400 -269.222 -1.04407 100 32 0 0 0 0 0 0 0 0 0 -1.66346 100 18 -0.756157 100 22 0 0 0 0 0 0 0 0
11500 -269.238 -1.04144 100 27 0 0 0 0 0 0 0 0 0 -1.73867 100 19 -0.705148 100 25 0 0 0 0 0 0 0 0
11600 -271.285 -0.191714 100 32 0 0 0 0 0 0 0 0 0 -2.01562 100 24 -0.0216978 100 23 0 0 0 0 0 0 0 0
11700 -269.612 -0.646704 100 37 0 0 0 0 0 0 0 0 0 -1.69015 100 17 -0.764178 100 20 0 0 0 0 0 0 0 0
11800 -269.935 -0.317062 100 30 0 0 0 0 0 0 0 0 0 -1.78274 100 24 -0.478958 100 16 0 0 0 0 0 0 0 0
11900 -270.936 -0.720986 100 24 0 0 0 0 0 0 0 0 0 -1.86069 100 23 -0.0265281 100 12 0 0 0 0 0 0 0 0
12000 -270.124 -0.758525 100 42 0 0 0 0 0 0 0 0 0 -1.92717 100 21 -0.601632 100 15 0 0 0 0 0 0 0 0
12100 -269.811 -0.360041 100 25 0 0 0 0 0 0 0 0 0 -1.90088 100 19 -0.319907 100 16 0 0 0 0 0 0 0 0
12200 -269.226 -1.27057 100 34 0 0 0 0 0 0 0 0 0 -1.74109 100 25 -0.617426 100 16 0 0 0 0 0 0 0 0
12300 -270.133 -0.396362 100 29 0 0 0 0 0 0 0 0 0 -1.94455 100 24 -0.488227 100 24 0 0 0 0 0 0 0 0
12400 -269.282 -0.728378 100 33 0 0 0 0 0 0 0 0 0 -1.78799 100 17 -0.319645 100 22 0 0 0 0 0 0 0 0
12500 -270.263 -1.35552 100 25 0 0 0 0 0 0 0 0 0 -1.75728 100 20 -0.819393 100 22 0 0 0 0 0 0 0 0
12600 -269.992 -1.0457 100 32 0 0 0 0 0 0 0 0 0 -1.75857 100 27 -0.835016 100 20 0 0 0 0 0 0 0 0
12700 -272.11 -0.0453508 100 26 0 0 0 0 0 0 0 0 0 -2.13396 100 25 0.0222343 100 22 0 0 0 0 0 0 0 0
12800 -269.388 -0.740207 100 29 0 0 0 0 0 0 0 0 0 -1.6724 100 24 -0.447627 100 21 0 0 0 0 0 0 0 0
12900 -272.434 -1.69895 100 29 0 0 0 0 0 0 0 0 0 -1.69766 100 23 -1.08515 100 15 0 0 0 0 0 0 0 0
13000 -268.934 -1.0504 100 30 0 0 0 0 0 0 0 0 0 -1.68652 100 24 -0.583701 100 26 0 0 0 0 0 0 0 0
13100 -269.547 -0.815717 100 34 0 0 0 0 0 0 0 0 0 -1.80519 100 11 -0.700197 100 16 0 0 0 0 0 0 0 0
13200 -269.562 -1.18293 100 26 0 0 0 0 0 0 0 0 0 -1.71658 100 23 -0.782892 100 22 0 0 0 0 0 0 0 0
13300 -270.769 -1.54185 100 35 0 0 0 0 0 0 0 0 0 -1.8236 100 17 -0.727386 100 17 0 0 0 0 0 0 0 0
13400 -269.003 -0.91933 100 29 0 0 0 0 0 0 0 0 0 -1.6615 100 24 -0.618107 100 22 0 0 0 0 0 0 0 0
13500 -272.823 -0.0241522 100 39 0 0 0 0 0 0 0 0 0 -1.67225 100 25 -0.398979 100 17 0 0 0 0 0 0 0 0
13600 -270.215 -1.05795 100 34 0 0 0 0 0 0 0 0 0 -1.99923 100 20 -0.248963 100 18 0 0 0 0 0 0 0 0
13700 -270.369 -0.540189 100 38 0 0 0 0 0 0 0 0 0 -1.57489 100 13 -0.606631 100 23 0 0 0 0 0 0 0 0
13800 -269.552 -1.20355 100 29 0 0 0 0 0 0 0 0 0 -1.60265 100 17 -0.840319 100 22 0 0 0 0 0 0 0 0
13900 -269.999 -1.02706 100 34 0 0 0 0 0 0 0 0 0 -1.96211 100 18 -0.420316 100 21 0 0 0 0 0 0 0 0
14000 -269.474 -0.951559 100 35 0 0 0 0 0 0 0 0 0 -1.68941 100 13 -0.360678 100 11 0 0 0 0 0 0 0 0
14100 -270.407 -0.193409 100 27 0 0 0 0 0 0 0 0 0 -1.81325 100 23 -0.421274 100 19 0 0 0 0 0 0 0 0
14200 -270.27 -0.215876 100 29 0 0 0 0 0 0 0 0 0 -1.91591 100 22 -0.374667 100 21 0 0 0 0 0 0 0 0
14300 -269.267 -0.849102 100 29 0 0 0 0 0 0 0 0 0 -1.88785 100 21 -0.430517 100 20 0 0 0 0 0 0 0 0
14400 -272.971 -2.5984 100 34 0 0 0 0 0 0 0 0 0 -1.6005 100 22 -0.748079 100 17 0 0 0 0 0 0 0 0
14500 -270.71 -0.66511 100 33 0 0 0 0 0 0 0 0 0 -1.88423 100 25 -0.768735 100 19 0 0 0 0 0 0 0 0
14600 -270.334 -1.16343 100 27 0 0 0 0 0 0 0 0 0 -1.48531 100 18 -0.608967 100 23 0 0 0 0 0 0 0 0
14700 -269.565 -1.48789 100 31 0 0 0 0 0 0 0 0 0 -1.75754 100 25 -0.497311 100 29 0 0 0 0 0 0 0 0
14800 -271.167 -0.590687 100 24 0 0 0 0 0 0 0 0 0 -2.04053 100 26 -0.533299 100 19 0 0 0 0 0 0 0 0
14900 -272.827 -1.84158 100 28 0 0 0 0 0 0 0 0 0 -2.03031 100 17 -0.101509 100 22 0 0 0 0 0 0 0 0
15000 -270.028 -0.928906 100 37 0 0 0 0 0 0 0 0 0 -1.77333 100 17 -0.189045 100 24 0 0 0 0 0 0 0 0
15100 -270.257 -0.713979 100 23 0 0 0 0 0 0 0 0 0 -1.87917 100 32 -0.711962 100 20 0 0 0 0 0 0 0 0
15200 -270.416 -0.967173 100 28 0 0 0 0 0 0 0 0 0 -2.03505 100 16 -0.256227 100 23 0 0 0 0 0 0 0 0
15300 -270.265 -1.71098 100 39 0 0 0 0 0 0 0 0 0 -1.78864 100 10 -0.424657 100 18 0 0 0 0 0 0 0 0
