iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -726.153 0.479674 0 0 0 0 0 0 0 0 0 0 0 -7.71521 0 0 -14.4399 0 0 0 0 0 0 0 0 0 0
100 -250.06 -0.800741 100 27 0 0 0 0 0 0 0 0 0 -1.88628 100 39 -0.744304 100 42 0 0 0 0 0 0 0 0
200 -251.009 -0.191147 100 15 0 0 0 0 0 0 0 0 0 -1.70431 100 25 -0.619313 100 22 0 0 0 0 0 0 0 0
300 -249.393 -0.50807 100 20 0 0 0 0 0 0 0 0 0 -1.71571 100 28 -0.481217 100 23 0 0 0 0 0 0 0 0
400 -251.112 -1.38316 100 28 0 0 0 0 0 0 0 0 0 -1.75106 100 19 -0.339052 100 24 0 0 0 0 0 0 0 0
500 -250.905 -0.404536 100 18 0 0 0 0 0 0 0 0 0 -1.57111 100 31 -0.627758 100 27 0 0 0 0 0 0 0 0
600 -251.549 -0.711933 100 21 0 0 0 0 0 0 0 0 0 -2.12105 100 24 -0.471328 100 30 0 0 0 0 0 0 0 0
700 -252.05 -1.50059 100 25 0 0 0 0 0 0 0 0 0 -1.86452 100 32 -0.504255 100 24 0 0 0 0 0 0 0 0
800 -251.744 -0.33828 100 22 0 0 0 0 0 0 0 0 0 -1.53297 100 27 -0.808895 100 19 0 0 0 0 0 0 0 0
900 -249.509 -1.02259 100 23 0 0 0 0 0 0 0 0 0 -1.79268 100 31 -0.635027 100 25 0 0 0 0 0 0 0 0
1000 -250.088 -0.774093 100 19 0 0 0 0 0 0 0 0 0 -1.47571 100 22 -0.839867 100 27 0 0 0 0 0 0 0 0
1100 -250.495 -0.894667 100 19 0 0 0 0 0 0 0 0 0 -1.9749 100 17 -0.155922 100 25 0 0 0 0 0 0 0 0
1200 -249.065 -0.660907 100 24 0 0 0 0 0 0 0 0 0 -1.70281 100 25 -0.724875 100 21 0 0 0 0 0 0 0 0
1300 -250.754 -0.166057 100 16 0 0 0 0 0 0 0 0 0 -2.06421 100 25 -0.0518599 100 20 0 0 0 0 0 0 0 0
1400 -249.717 -0.869338 100 22 0 0 0 0 0 0 0 0 0 -1.658 100 27 -0.38254 100 25 0 0 0 0 0 0 0 0
1500 -249.537 -0.489896 100 19 0 0 0 0 0 0 0 0 0 -1.9572 100 28 -0.484419 100 23 0 0 0 0 0 0 0 0
1600 -251 -1.12804 100 26 0 0 0 0 0 0 0 0 0 -1.54392 100 19 -1.22249 100 19 0 0 0 0 0 0 0 0
1700 -249.97 -0.72457 100 24 0 0 0 0 0 0 0 0 0 -1.71228 100 22 -0.275143 100 22 0 0 0 0 0 0 0 0
1800 -249.06 -0.76312 100 19 0 0 0 0 0 0 0 0 0 -1.83542 100 28 -0.469521 100 22 0 0 0 0 0 0 0 0
1900 -249.747 -0.488909 100 28 0 0 0 0 0 0 0 0 0 -1.9287 100 25 -0.174645 100 25 0 0 0 0 0 0 0 0
2000 -249.331 -0.687815 100 18 0 0 0 0 0 0 0 0 0 -1.91885 100 20 -0.372843 100 17 0 0 0 0 0 0 0 0
2100 -250.365 -0.642672 100 17 0 0 0 0 0 0 0 0 0 -1.60567 100 21 -0.397702 100 30 0 0 0 0 0 0 0 0
2200 -249.512 -0.726708 100 17 0 0 0 0 0 0 0 0 0 -1.85633 100 32 -0.6964 100 19 0 0 0 0 0 0 0 0
2300 -249.036 -0.747898 100 18 0 0 0 0 0 0 0 0 0 -1.83317 100 23 -0.501879 100 20 0 0 0 0 0 0 0 0
2400 -249.899 -0.776386 100 17 0 0 0 0 0 0 0 0 0 -1.79285 100 30 -0.881911 100 23 0 0 0 0 0 0 0 0
2500 -250.686 -1.01304 100 17 0 0 0 0 0 0 0 0 0 -1.37933 100 23 -0.947457 100 23 0 0 0 0 0 0 0 0
2600 -249.747 -0.304985 100 16 0 0 0 0 0 0 0 0 0 -1.96401 100 31 -0.441118 100 31 0 0 0 0 0 0 0 0
2700 -249.608 -0.812948 100 28 0 0 0 0 0 0 0 0 0 -1.86446 100 24 -0.257531 100 22 0 0 0 0 0 0 0 0
2800 -251.551 -0.689534 100 29 0 0 0 0 0 0 0 0 0 -2.15409 100 20 0.00798673 100 20 0 0 0 0 0 0 0 0
2900 -248.977 -0.791418 100 26 0 0 0 0 0 0 0 0 0 -1.65984 100 21 -0.69626 100 26 0 0 0 0 0 0 0 0
3000 -249.256 -0.467539 100 21 0 0 0 0 0 0 0 0 0 -1.75491 100 33 -0.551575 100 26 0 0 0 0 0 0 0 0
3100 -250.463 -0.798464 100 20 0 0 0 0 0 0 0 0 0 -1.65763 100 28 -1.11486 100 16 0 0 0 0 0 0 0 0
3200 -249.612 -1.16579 100 16 0 0 0 0 0 0 0 0 0 -1.64867 100 14 -0.552614 100 19 0 0 0 0 0 0 0 0
3300 -250.513 -0.598565 100 24 0 0 0 0 0 0 0 0 0 -1.74369 100 25 -0.18241 100 20 0 0 0 0 0 0 0 0
3400 -250.916 -0.954267 100 20 0 0 0 0 0 0 0 0 0 -1.8864 100 26 -0.0804096 100 24 0 0 0 0 0 0 0 0
3500 -249.525 -0.674283 100 21 0 0 0 0 0 0 0 0 0 -1.93866 100 24 -0.270871 100 23 0 0 0 0 0 0 0 0
3600 -250.137 -0.832346 100 10 0 0 0 0 0 0 0 0 0 -1.46694 100 26 -0.749049 100 18 0 0 0 0 0 0 0 0
3700 -249.087 -0.966239 100 12 0 0 0 0 0 0 0 0 0 -1.71584 100 17 -0.636654 100 16 0 0 0 0 0 0 0 0
3800 -249.74 -0.920643 100 26 0 0 0 0 0 0 0 0 0 -1.80829 100 25 -0.771047 100 25 0 0 0 0 0 0 0 0
3900 -249.607 -1.15368 100 22 0 0 0 0 0 0 0 0 0 -1.58136 100 22 -0.628074 100 22 0 0 0 0 0 0 0 0
4000 -250.398 -1.19222 100 19 0 0 0 0 0 0 0 0 0 -1.41234 100 24 -0.882537 100 28 0 0 0 0 0 0 0 0
4100 -253.334 -1.18285 100 34 0 0 0 0 0 0 0 0 0 -1.49016 100 21 -0.254459 100 17 0 0 0 0 0 0 0 0
4200 -253.624 -0.486911 100 20 0 0 0 0 0 0 0 0 0 -2.10248 100 27 0.343337 100 22 0 0 0 0 0 0 0 0
4300 -251.234 -0.28401 100 21 0 0 0 0 0 0 0 0 0 -1.80525 100 23 -0.134372 100 20 0 0 0 0 0 0 0 0
4400 -248.987 -0.793623 100 14 0 0 0 0 0 0 0 0 0 -1.7986 100 23 -0.54102 100 22 0 0 0 0 0 0 0 0
4500 -248.916 -0.816009 100 22 0 0 0 0 0 0 0 0 0 -1.72041 100 23 -0.640238 100 17 0 0 0 0 0 0 0 0
4600 -250.731 -0.533659 100 21 0 0 0 0 0 0 0 0 0 -1.81 100 25 -0.993357 100 23 0 0 0 0 0 0 0 0
4700 -249.303 -0.808556 100 22 0 0 0 0 0 0 0 0 0 -1.62069 100 28 -0.541648 100 17 0 0 0 0 0 0 0 0
4800 -251.076 -0.252587 100 24 0 0 0 0 0 0 0 0 0 -1.99348 100 26 0.0220191 100 20 0 0 0 0 0 0 0 0
4900 -250.935 -0.493053 100 16 0 0 0 0 0 0 0 0 0 -1.91671 100 24 -0.883564 100 19 0 0 0 0 0 0 0 0
5000 -249.218 -0.509455 100 23 0 0 0 0 0 0 0 0 0 -1.88658 100 25 -0.51129 100 28 0 0 0 0 0 0 0 0
5100 -251.153 -0.215319 100 17 0 0 0 0 0 0 0 0 0 -1.74771 100 29 -0.865639 100 17 0 0 0 0 0 0 0 0
5200 -249.375 -0.654403 100 24 0 0 0 0 0 0 0 0 0 -1.8901 100 30 -0.278017 100 23 0 0 0 0 0 0 0 0
5300 -252.998 -0.289771 100 17 0 0 0 0 0 0 0 0 0 -1.74876 100 23 -1.22851 100 22 0 0 0 0 0 0 0 0
5400 -249.3 -0.881946 100 20 0 0 0 0 0 0 0 0 0 -1.61875 100 28 -0.542435 100 24 0 0 0 0 0 0 0 0
5500 -250.019 -1.19018 100 22 0 0 0 0 0 0 0 0 0 -1.62067 100 20 -0.474494 100 18 0 0 0 0 0 0 0 0
5600 -251.121 -0.210005 100 23 0 0 0 0 0 0 0 0 0 -1.98657 100 24 -0.720392 100 27 0 0 0 0 0 0 0 0
