iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -13082.3 5.05781 0 0 0 0 0 0 0 0 0 0 0 -0.30905 0 0 2.21242 0 0 0 0 0 0 0 0 0 0
100 -329.817 -3.72591 100 43 0 0 0 0 0 0 0 0 0 -1.2128 100 19 -1.23377 100 27 0 0 0 0 0 0 0 0
200 -325.49 -4.03461 100 42 0 0 0 0 0 0 0 0 0 -1.58625 100 18 -0.558469 100 33 0 0 0 0 0 0 0 0
300 -324.237 -2.26539 100 41 0 0 0 0 0 0 0 0 0 -1.70137 100 10 -0.705479 100 24 0 0 0 0 0 0 0 0
400 -326.911 -2.12753 100 51 0 0 0 0 0 0 0 0 0 -1.63381 100 27 -1.24582 100 23 0 0 0 0 0 0 0 0
500 -324.017 -2.36101 100 37 0 0 0 0 0 0 0 0 0 -1.58427 100 23 -0.834632 100 18 0 0 0 0 0 0 0 0
600 -324.317 -3.16745 100 38 0 0 0 0 0 0 0 0 0 -1.56006 100 22 -0.560764 100 28 0 0 0 0 0 0 0 0
700 -324.06 -1.96597 100 48 0 0 0 0 0 0 0 0 0 -1.67806 100 24 -0.67069 100 21 0 0 0 0 0 0 0 0
800 -324.397 -2.84401 100 43 0 0 0 0 0 0 0 0 0 -1.57527 100 17 -0.888143 100 21 0 0 0 0 0 0 0 0
900 -325.214 -2.96001 100 47 0 0 0 0 0 0 0 0 0 -1.6076 100 24 -1.00151 100 23 0 0 0 0 0 0 0 0
1000 -326.562 -4.04904 100 34 0 0 0 0 0 0 0 0 0 -1.4523 100 23 -1.04709 100 14 0 0 0 0 0 0 0 0
1100 -328.651 -1.25875 100 42 0 0 0 0 0 0 0 0 0 -1.95536 100 18 -0.648145 100 11 0 0 0 0 0 0 0 0
1200 -325.073 -3.28994 100 53 0 0 0 0 0 0 0 0 0 -1.6395 100 21 -0.32806 100 28 0 0 0 0 0 0 0 0
1300 -324.224 -2.62043 100 46 0 0 0 0 0 0 0 0 0 -1.47502 100 23 -0.680856 100 17 0 0 0 0 0 0 0 0
1400 -324.301 -2.30589 100 41 0 0 0 0 0 0 0 0 0 -1.56371 100 32 -0.921273 100 26 0 0 0 0 0 0 0 0
1500 -326.405 -2.36601 100 46 0 0 0 0 0 0 0 0 0 -1.41745 100 18 -0.400528 100 28 0 0 0 0 0 0 0 0
1600 -326.779 -3.11473 100 49 0 0 0 0 0 0 0 0 0 -1.41397 100 17 -1.27721 100 22 0 0 0 0 0 0 0 0
1700 -325.438 -2.48198 100 50 0 0 0 0 0 0 0 0 0 -1.64995 100 25 -1.03276 100 24 0 0 0 0 0 0 0 0
1800 -327.251 -4.71317 100 36 0 0 0 0 0 0 0 0 0 -1.7231 100 16 -0.494884 100 21 0 0 0 0 0 0 0 0
1900 -325.503 -3.14892 100 38 0 0 0 0 0 0 0 0 0 -1.66498 100 25 -0.930161 100 19 0 0 0 0 0 0 0 0
2000 -324.017 -2.35627 100 34 0 0 0 0 0 0 0 0 0 -1.71039 100 23 -0.478637 100 24 0 0 0 0 0 0 0 0
2100 -324.99 -1.79073 100 34 0 0 0 0 0 0 0 0 0 -1.73899 100 24 -0.226246 100 20 0 0 0 0 0 0 0 0
2200 -324.404 -2.79625 100 48 0 0 0 0 0 0 0 0 0 -1.46136 100 21 -0.819373 100 26 0 0 0 0 0 0 0 0
2300 -325.355 -3.35407 100 43 0 0 0 0 0 0 0 0 0 -1.49935 100 23 -1.017 100 28 0 0 0 0 0 0 0 0
2400 -327.984 -3.81186 100 41 0 0 0 0 0 0 0 0 0 -1.80055 100 17 -0.0337836 100 19 0 0 0 0 0 0 0 0
2500 -327.46 -2.71753 100 49 0 0 0 0 0 0 0 0 0 -1.90225 100 17 -0.685881 100 24 0 0 0 0 0 0 0 0
2600 -325.501 -3.48452 100 28 0 0 0 0 0 0 0 0 0 -1.7346 100 19 -0.645658 100 15 0 0 0 0 0 0 0 0
2700 -324.555 -3.22803 100 45 0 0 0 0 0 0 0 0 0 -1.48761 100 21 -0.733606 100 26 0 0 0 0 0 0 0 0
2800 -325.605 -1.83979 100 50 0 0 0 0 0 0 0 0 0 -1.80391 100 21 -0.722845 100 18 0 0 0 0 0 0 0 0
2900 -324.026 -2.79584 100 53 0 0 0 0 0 0 0 0 0 -1.54264 100 15 -0.574106 100 19 0 0 0 0 0 0 0 0
3000 -326.685 -1.77206 100 49 0 0 0 0 0 0 0 0 0 -1.62673 100 16 -1.19101 100 27 0 0 0 0 0 0 0 0
3100 -324.476 -2.5581 100 51 0 0 0 0 0 0 0 0 0 -1.53028 100 17 -0.964889 100 29 0 0 0 0 0 0 0 0
3200 -324.889 -2.4562 100 46 0 0 0 0 0 0 0 0 0 -1.73209 100 22 -0.221229 100 24 0 0 0 0 0 0 0 0
3300 -325.404 -3.61166 100 49 0 0 0 0 0 0 0 0 0 -1.43887 100 22 -0.830078 100 21 0 0 0 0 0 0 0 0
3400 -324.325 -2.24007 100 41 0 0 0 0 0 0 0 0 0 -1.70623 100 22 -0.719979 100 23 0 0 0 0 0 0 0 0
3500 -325.823 -1.78604 100 41 0 0 0 0 0 0 0 0 0 -1.39893 100 16 -0.959838 100 19 0 0 0 0 0 0 0 0
3600 -325.806 -3.32342 100 46 0 0 0 0 0 0 0 0 0 -1.69249 100 20 -0.891034 100 26 0 0 0 0 0 0 0 0
3700 -324.029 -2.64052 100 38 0 0 0 0 0 0 0 0 0 -1.65821 100 20 -0.692521 100 23 0 0 0 0 0 0 0 0
3800 -324.527 -1.72246 100 53 0 0 0 0 0 0 0 0 0 -1.66635 100 20 -0.770519 100 20 0 0 0 0 0 0 0 0
3900 -324.093 -2.92072 100 44 0 0 0 0 0 0 0 0 0 -1.58836 100 21 -0.51277 100 15 0 0 0 0 0 0 0 0
4000 -323.936 -2.02492 100 43 0 0 0 0 0 0 0 0 0 -1.54528 100 23 -0.622423 100 25 0 0 0 0 0 0 0 0
4100 -327.407 -3.71324 100 49 0 0 0 0 0 0 0 0 0 -1.41912 100 21 -1.26864 100 21 0 0 0 0 0 0 0 0
4200 -327.368 -2.55619 100 43 0 0 0 0 0 0 0 0 0 -1.46849 100 21 -1.40692 100 23 0 0 0 0 0 0 0 0
4300 -324.044 -2.66769 100 41 0 0 0 0 0 0 0 0 0 -1.49928 100 23 -0.730165 100 20 0 0 0 0 0 0 0 0
4400 -324.654 -3.35035 100 42 0 0 0 0 0 0 0 0 0 -1.66444 100 16 -0.608363 100 19 0 0 0 0 0 0 0 0
4500 -324.546 -1.87822 100 39 0 0 0 0 0 0 0 0 0 -1.56093 100 15 -0.422764 100 20 0 0 0 0 0 0 0 0
4600 -324.567 -1.9598 100 49 0 0 0 0 0 0 0 0 0 -1.57091 100 22 -0.938153 100 25 0 0 0 0 0 0 0 0
4700 -325.461 -1.65113 100 43 0 0 0 0 0 0 0 0 0 -1.43918 100 14 -0.713924 100 23 0 0 0 0 0 0 0 0
4800 -330.712 -4.70618 100 45 0 0 0 0 0 0 0 0 0 -1.29052 100 18 -0.540955 100 27 0 0 0 0 0 0 0 0
4900 -323.984 -1.85532 100 44 0 0 0 0 0 0 0 0 0 -1.66389 100 13 -0.510335 100 13 0 0 0 0 0 0 0 0
5000 -325.335 -1.74378 100 43 0 0 0 0 0 0 0 0 0 -1.84447 100 18 -0.378353 100 27 0 0 0 0 0 0 0 0
5100 -325.321 -3.76757 100 44 0 0 0 0 0 0 0 0 0 -1.64516 100 18 -0.716078 100 34 0 0 0 0 0 0 0 0
5200 -324.535 -2.81568 100 46 0 0 0 0 0 0 0 0 0 -1.53278 100 26 -0.947777 100 25 0 0 0 0 0 0 0 0
5300 -324.376 -1.64688 100 47 0 0 0 0 0 0 0 0 0 -1.65999 100 22 -0.685718 100 20 0 0 0 0 0 0 0 0
