iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -1860.94 10.531 0 0 0 0 0 0 0 0 0 0 0 -31.0726 0 0 2.28784 0 0 0 0 0 0 0 0 0 0
100 -545.042 6.98007 100 37 0 0 0 0 0 0 0 0 0 -10.2603 100 45 8.20711 100 35 0 0 0 0 0 0 0 0
200 -290.304 -0.766171 100 32 0 0 0 0 0 0 0 0 0 -1.81254 100 35 -0.855798 100 26 0 0 0 0 0 0 0 0
300 -287.971 -0.48346 100 21 0 0 0 0 0 0 0 0 0 -1.57345 100 23 -0.541865 100 20 0 0 0 0 0 0 0 0
400 -287.921 -0.904328 100 26 0 0 0 0 0 0 0 0 0 -1.45625 100 24 -0.487421 100 14 0 0 0 0 0 0 0 0
500 -288.586 -0.973948 100 24 0 0 0 0 0 0 0 0 0 -1.55052 100 22 -1.03499 100 20 0 0 0 0 0 0 0 0
600 -288.579 -1.21638 100 18 0 0 0 0 0 0 0 0 0 -1.56831 100 29 -0.905979 100 17 0 0 0 0 0 0 0 0
700 -287.895 -1.28061 100 31 0 0 0 0 0 0 0 0 0 -1.48067 100 17 -0.764748 100 27 0 0 0 0 0 0 0 0
800 -287.615 -1.01214 100 18 0 0 0 0 0 0 0 0 0 -1.5491 100 20 -0.466322 100 19 0 0 0 0 0 0 0 0
900 -288.415 -0.555059 100 22 0 0 0 0 0 0 0 0 0 -1.58621 100 21 -0.904067 100 17 0 0 0 0 0 0 0 0
1000 -292.249 0.185783 100 15 0 0 0 0 0 0 0 0 0 -1.92362 100 18 -0.350765 100 23 0 0 0 0 0 0 0 0
1100 -288.355 -1.19501 100 25 0 0 0 0 0 0 0 0 0 -1.51829 100 13 -0.400833 100 20 0 0 0 0 0 0 0 0
1200 -287.634 -1.02165 100 23 0 0 0 0 0 0 0 0 0 -1.39108 100 24 -0.758622 100 25 0 0 0 0 0 0 0 0
