iteration logLik intercept1 intercept1_p intercept1_a pcov2 pcov2_p pcov2_a pcov3 pcov3_p pcov3_a pcov4 pcov4_p pcov4_a intercept2 intercept2_p intercept2_a intercept3 intercept3_p intercept3_a intercept4 intercept4_p intercept4_a pcov pcov_p pcov_a data_p data_a
0 -135679 8.44546 0 0 0 0 0 0 0 0 0 0 0 -0.768512 0 0 6.91225 0 0 0 0 0 0 0 0 0 0
100 -287.141 -1.02797 100 33 0 0 0 0 0 0 0 0 0 -1.51614 100 29 -0.631118 100 32 0 0 0 0 0 0 0 0
200 -286.661 -0.816926 100 21 0 0 0 0 0 0 0 0 0 -1.58683 100 22 -0.778002 100 16 0 0 0 0 0 0 0 0
300 -287.541 -1.39173 100 31 0 0 0 0 0 0 0 0 0 -1.62819 100 15 -0.866016 100 23 0 0 0 0 0 0 0 0
400 -287.928 -0.0563378 100 34 0 0 0 0 0 0 0 0 0 -1.63263 100 26 -0.945322 100 28 0 0 0 0 0 0 0 0
500 -287.241 -0.543443 100 31 0 0 0 0 0 0 0 0 0 -1.50186 100 22 -0.989518 100 29 0 0 0 0 0 0 0 0
600 -289.938 0.328033 100 33 0 0 0 0 0 0 0 0 0 -1.63525 100 22 -0.45895 100 31 0 0 0 0 0 0 0 0
700 -288.206 -0.479093 100 40 0 0 0 0 0 0 0 0 0 -1.71252 100 20 -1.16987 100 31 0 0 0 0 0 0 0 0
800 -289.426 -0.324012 100 37 0 0 0 0 0 0 0 0 0 -1.7412 100 20 -1.33899 100 30 0 0 0 0 0 0 0 0
900 -287.41 -1.21696 100 29 0 0 0 0 0 0 0 0 0 -1.65799 100 25 -0.475055 100 27 0 0 0 0 0 0 0 0
1000 -287.505 -0.922601 100 31 0 0 0 0 0 0 0 0 0 -1.47197 100 20 -0.610631 100 27 0 0 0 0 0 0 0 0
1100 -289.6 0.251382 100 29 0 0 0 0 0 0 0 0 0 -1.76813 100 20 -0.234315 100 33 0 0 0 0 0 0 0 0
1200 -289.014 -1.46237 100 36 0 0 0 0 0 0 0 0 0 -1.46744 100 12 -1.4009 100 34 0 0 0 0 0 0 0 0
1300 -289.981 0.1921 100 30 0 0 0 0 0 0 0 0 0 -1.65987 100 22 -1.22844 100 24 0 0 0 0 0 0 0 0
1400 -287.02 -1.01617 100 32 0 0 0 0 0 0 0 0 0 -1.5248 100 18 -0.955827 100 24 0 0 0 0 0 0 0 0
1500 -287.89 0.0250094 100 40 0 0 0 0 0 0 0 0 0 -1.69454 100 23 -0.628753 100 20 0 0 0 0 0 0 0 0
1600 -287.194 -1.27932 100 37 0 0 0 0 0 0 0 0 0 -1.62279 100 22 -0.681712 100 37 0 0 0 0 0 0 0 0
1700 -289.142 -0.678089 100 32 0 0 0 0 0 0 0 0 0 -1.85753 100 26 -0.0712994 100 31 0 0 0 0 0 0 0 0
1800 -287.082 -0.406133 100 27 0 0 0 0 0 0 0 0 0 -1.57956 100 25 -0.943616 100 25 0 0 0 0 0 0 0 0
